where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),姜(姜),[空],cian1(ʨiã⁵³),cian1,暂无
上海·南市(老派),礓(礓),[空],cian1(ʨiã⁵³),cian1,暂无
上海·南市(老派),缰(韁),[空],cian1(ʨiã⁵³),cian1,暂无
上海·南市(老派),羌(羌),[空],chian1(ʨʰiã⁵³),chian1,暂无
上海·南市(老派),腔(腔),[空],chian1(ʨʰiã⁵³),chian1,暂无
上海·南市(老派),强(強),勉~,chian5(ʨʰiã³⁵),chian5,暂无
上海·南市(老派),强(強),~大,jian6(ʥiã¹³),jian6,暂无
上海·南市(老派),强(強),倔~,jian6(ʥiã¹³),jian6,暂无
上海·南市(老派),𠼢(𠼢),便宜，俗,jian6(ʥiã¹³),jian6,暂无
上海·南市(老派),犟(犟),[空],jian6(ʥiã¹³),jian6,暂无
上海·南市(老派),孃(孃),~~：姑妈,gnian1(ȵiã⁵³),gnian1,暂无
上海·南市(老派),仰(仰),[空],gnian5(ȵiã³⁵),gnian5,暂无
上海·南市(老派),娘(娘),[空],gnian6(ȵiã¹³),gnian6,暂无
上海·南市(老派),酿(釀),[空],gnian6(ȵiã¹³),gnian6,暂无
上海·南市(老派),瓤(瓤),[空],gnian6(ȵiã¹³),gnian6,暂无
上海·南市(老派),让(讓),[空],gnian6(ȵiã¹³),gnian6,暂无
上海·南市(老派),香(香),[空],shian1(ɕiã⁵³),shian1,暂无
上海·南市(老派),乡(鄉),[空],shian1(ɕiã⁵³),shian1,暂无
上海·南市(老派),响(響),[空],shian3(ɕiã⁴⁴),shian3,暂无
上海·南市(老派),晌(晌),[空],shian5(ɕiã³⁵),shian5,暂无
上海·南市(老派),饷(餉),[空],shian5(ɕiã³⁵),shian5,暂无
上海·南市(老派),享(享),[空],shian5(ɕiã³⁵),shian5,暂无
上海·南市(老派),响(響),又,shian5(ɕiã³⁵),shian5,暂无
上海·南市(老派),向(向),[空],shian5(ɕiã³⁵),shian5,暂无
上海·南市(老派),羊(羊),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),洋(洋),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),烊(烊),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),杨(楊),[空],ghian6(ɦiã¹³),ghian6,暂无
上海·南市(老派),阳(陽),[空],ghian6(ɦiã¹³),ghian6,暂无
