text	verb	explanation	madarian	romen	ro_correct	hanzi	han_correct	page	description	toggle	note	updated_at
Suite.	sf. 	Trois fois de -.	下列的	ih lié (lié laong’) sè t‘aong’		一連（連上）三[車尚]	一連（連上）三趟	543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suite.	sf. 	Dans la -. Plus tard.	下列的	heû’ lai.		後來		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suite.	sf. 		下列的	tsiang lai.		將來		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suite.	sf. 		下列的	zao heû’.		朝後		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	sm.	 -s.	下列的	ken pè ke’ .		跟班个		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	sm.		下列的	gni’ ya.		二爺		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	adj.	 -.	下列的	’hao ih ke’.		下一个		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	adj.	Le jour -.	下列的	di gni’ gnéh.		第二日		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	adj.		下列的	heû’ ih gnéh.		後一日		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	adj.	Les jours -s.	下列的	heû’ ’ki gnéh.		後幾日		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	prép.	Selon.	下列的	tsao’.		照		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivant.	prép.		下列的	i.		依		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.		跟随	ken.		跟		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.		跟随	ken zong (zu).		跟從（隨）		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.	Observer. Se conformer.	跟随	zong.		從		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.		跟随	tsao’.		照		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.		跟随	’seû.		守		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.		跟随	zu(t‘ing) zong.		隨（聽）從		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.		跟随	zen’ zong.		順從		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.	- [un chemin].	跟随	yé…’tseû.		沿…走		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	va.	- le bord du fleuve.	跟随	yé wou pié ’tseû.		沿河邊走		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	vpr.	Se - de près. 	跟随	kiah zié kiah heû’.		脚前脚後		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	vpr.	Se -. Se succéder.	跟随	tsih lié laong’.		接連上		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	vpr.		跟随	a ts’e’ ’zu.		挨次序		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	vpr.	Se -. Avoir de la liaison.	跟随	lié tsih lié.		連接連		543		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	vpr.		跟随	lié lié péh ’deu		連連不斷		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suivre.	vpr.		跟随	a ih a gni’.		挨一挨二		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	sm. 		臣民	zôh ’ya.		屬下		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	sm. 		臣民	’seû ’hao.		手下		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	sm. 	Les -s.	臣民	pah sing’.		百姓		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	sm. 	Cause : à quel - ?	原因	wei’ sa’ yeu kou’? 		為啥緣故		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	sm. 	Objet: - de délibération.	原因	saong liang ke’ ze’ ’t‘i.		商量个事體		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	sm. 	- [de composition, de méditation].	话题	di moh.		題目		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	adj.	 Exposé, enclin	话题	koè’ zang.		慣常		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	adj.		话题	zih koe’.		習慣		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	adj.		话题	siang sin’.		相信		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	adj.	Astreint à.	话题	kai taong.		該當		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujet.	adj.	- à la mort.	话题	’mié véh lai yao’ ’si.		免勿來要死		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujétion. 	sf.		隶属	m teh ze’ ’tsu.		無得自主	嘸得自主	544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujétion. 	sf.		隶属	woh biéh gnen.		服别人		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujétion. 	sf.	Tenir dans la -.	隶属	’koé soh.	’koé sôh	管束		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sujétion. 	sf.		隶属	’koé teh ’kien.		管得緊		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.		硫酸盐	lieû seu yé.		硫酸鹽		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.	 - de fer.	硫酸盐	zao’ (ts‘ing) wè.		皂（青）礬		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.	 - de cuivre.	硫酸盐	dong ts‘ing.		銅青		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.	 - de soude.	硫酸盐	maong siao.		芒硝		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.	 - de quinine.	硫酸盐	bah yah.		白藥		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.		硫酸盐	kien ki nèh saong.		金鷄納霜		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.	 - de zinc.	硫酸盐	’ngè yah.		眼藥		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfate.	sm.		硫酸盐	lieû seu bah k‘è.		硫酸白鉛		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sulfurique	adj.	(Acide).	硫酸	waong ghiang ’se.		磺强水		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superbe. 	sf.	Orgueil.	高超	kiao ngao’.		驕傲		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superbe. 	adj.	Magnifique. C'est -.	高超	’t‘i mié’.		體面		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superbe. 	adj.		高超	ts‘éh seh.		出色		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superbe. 	adj.		高超	ling’ ’yeû ih kong.		另有一工		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superbe. 	adj.		高超	’k‘iao deuh t‘ié ki.		巧奪天機		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supercherie.	sf.		欺骗	p‘ié’ gnen fèh ’tse.		騙人法子		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficie. 	sf.	Surface.	区域	mié’.		面		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficie. 	sf.		区域	mié’ laong’.		面上		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficie. 	sf.		区域	kié’ faong.		見方		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficie. 	sf.		区域	faong faong.		方方		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficie. 	sf.	 - d'un terrain.	区域	di’ mié’. 		地面		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.		浅的	véh sen ke’.		勿深个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.		浅的	’ts‘ié bôh ke’.		淺薄个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.		浅的	yé bi fou ke.		沿皮膚个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.	 -. Fig.	浅的	’ts‘ié p‘ieh(ghien’)ke’.		淺僻（近）个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.		浅的	bi mao.		皮毛		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.	Livre -.	浅的	weû mié’ tse wen. 		浮面之文		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.	Savoir -.	浅的	’ts‘ié tse.		淺知		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.		浅的	hoh ven’ ’ts‘ié.		學問淺		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiel. 	adj.	Sans consistance. Fig.	浅的	hiu weû ke’.		虚浮个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiellement.	adv.		一定的	yah yah wou.		約約乎		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiellement.	adv.		一定的	liah liah neng.		略略能		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superficiellement.	adv.		一定的	’ts‘ié ’ts‘ié kiao’.		淺淺叫		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superfin.	adj.		超精细的	deû ’teng.		頭等		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superfin.	adj.		超精细的	’ting ’ting ’h‘ao		頂頂好		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superflu.	adj.	En exdédant.	多余的	yu zeng’ ke’.		餘剩个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superflu.	adj.		多余的	’yeû yu.		有餘		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superflu.	adj.		多余的	tou ’la ke’ .		多拉个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superflu.	adj.	Inutile.	多余的	yong’ véh zah ke’.		用勿着个		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superflu.	adj.		多余的	véh ’vè zah.		勿犯着		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	adj.		优越的	zaong’.		上		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	adj.		优越的	zaong’ deû.		上頭		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	adj.		优越的	zaong’ ’teng.		上等		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	sm. 	 -.	优越的	’tsang pei’.		長輩		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	sm. 		优越的	tsen ’tsang		尊長		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	sm. 	Mandarin.	优越的	zaong’ se.		上司		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	sm. 	- de congrégation.	优越的	wei’ ’tsang. 		會長		544		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieur. 	sm. 	- de communauté.	优越的	yeu’ ’tsang.		院長		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supérieure. 	sf.		优越的	yeu’ ’tsang ’mou ’mou.		院長姆姆	院長嬷嬷	545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supériorité. 	sf.		优势	zaong’ ts‘u’.		上處		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supériorité. 	sf.		优势	kao ’p‘in.		高品		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superposer.	va.	Place au-dessus.	叠加	faong’ ’la zaong’ deû.		放拉上頭		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superposer.	va.		叠加	’pa ’la laong’.		擺拉上		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superposer.	va.	Arranger par couches.	叠加	tei (déh,zaong’)’k‘i lai.		堆（疊，上）起來		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superposer.	va.		叠加	ih zeng ih zeng (bi’ ih bi’ gni’) ’pa ’k‘i lai.	ih zeng ih zeng (’pi ih ’pi gni’) ’pa ’k‘i lai	一層一層（比一比二）擺起來		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superstitieux. 	adj.		迷信	siang sin’ yi’ teu.		相信异端		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superstitieux. 	adj.	-. [Chose].	迷信	yi’ teu ze’ ’t‘i.		异端事體		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Superstition. 	sf.		迷信	yi’ teu. 		异端		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplanter.	qqn. va.		取代	tsié’ sié i.		僭先伊	佔先伊	545	待定	true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplanter.	qqn. va.		取代	meû biéh gnen ke’ k‘ieuh ven’.		謀别人个缺分		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléant.	sm.	d'un professeur.	备用	dai’ koé’.		代館		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléant.	sm.		备用	ghieu hoh.		權學		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléant.	sm.	-,,mandarin.	备用	zu’ ’li.		署理		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléant.	sm.		备用	zu’ zen’.		署任		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléer 	qqn. va.		供应	dai’ t‘i’ biéh gnen.		代替别人		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléer 	qqn. va.		供应	dai’ bè’.		代辦		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléer 	vn.	 - à qqch.	供应	’pou.		補		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléer 	vn.		供应	dié (t‘ié) ’pou.		填（添）補		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppléer 	vn.		供应	’pou zaong.		補償		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplément.	sm.		额外费用	’pou ih ’pou.		補一補		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplément.	sm.	- d'un livre.	额外费用	zôh ’kieu.		續卷		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplément.	sm.		额外费用	tseng ’pou.		增補		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplément.	sm.		额外费用	wou’ tsang.		附張		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplémentaire.	adj.		额外的	ling’ nga’ ke’.		另外个		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplice. 	sm.		酷刑	yeng vèh.		刑罰		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplier. 	va.		乞讨	ai (’k‘ou,’k‘en,’pin)ghieû.		哀（苦，懇，禀）求		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supplique. 	sf.		请愿	’pin ’t‘ih. 	’pin t‘ih	禀帖		545	印刷錯誤	true	自旧档汇入	2026-04-13T01:27:08+08:00
Support. 	sm.		支持	ts‘ang’ deû.		撑頭		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Support. 	sm.		支持	zou’ ’tse.		座子		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Support. 	sm.	 – de lampe.	支持	teng dai [ih tsah].		燈臺[一隻]		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Support. 	sm.	Fig. Aide, soutien.	支持	k‘ao’ ’baong.		靠傍		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Support. 	sm.		支持	paong zou’.		幫助		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Support. 	sm.	 - des défauts du prochain.	支持	’zen nai’ biéh ke’ gnen ke’ mao bing’		忍耐别个人个毛病		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supportable.	adj.	Être -.	可忍受的	wè ’h‘ao.		還好		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supportable.	adj.		可忍受的	seu’ ’k‘o’ i.		算可以		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supportable.	adj.		可忍受的	taong teh ’k‘i.		當得起		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supportable.	adj.		可忍受的	ngao teh zu’.		嗷得住	熬得住	545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.	Soutenir.	支持	ts‘ang’.		撑		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.		支持	tè taong.		擔當		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.		支持	ts‘è vou.		攙扶		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.	Fig. Endurer.	支持	’zeû.		受		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.		支持	yong.		容		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.		支持	’zen ’zeû.		忍受		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.		支持	’zen nai’.		忍耐		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.	Ne pouvoir -.	支持	Cf. Souffrir.		——		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supporter.	va.	- bien (mal) le vin.	支持	’tsieû liang dou’(’siao).	’tsieû liang’ dou’(’siao)	酒量大（小）		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 	Conjecturer.	假设	’pi faong.		比方		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		假设	’k‘ong p‘ouo’.		恐怕		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		假设	tséh p‘ouo’.		只怕		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		假设	liao’ ’siang.		料想		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		假设	ts‘ai.		猜		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		假设	ts‘ai doh.		猜度		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 	Présumer [la permission.]	认为	zong ghieu.		從權		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		认为	’zé tsé.		擅專		545	待定	true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposer. 	va. 		认为	ze’ dou’ dao’.		自大道		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposition. 	sf.		假设	’pi faong.		比方		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposition. 	sf.		假设	p‘i’ zu.		譬如		545		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supposition	sf.	C'est pure - de sa part.	这不过是他的假设（预估）	péh kou’ ze’ yah moh ke’ seh wo’		不過是約摸个説話		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppôt	sm.	de discorde	搬弄是非的人，搬嘴弄舌的人	pé ’tse long’ zéh		搬嘴弄舌		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppôt	sm.	de discorde	搬弄是非的人，搬嘴弄舌的人	dao k‘i’ k‘oei’ (tsing)		啕氣塊（精）		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supprimer	va.	Retrancher	减掉	’kè t‘éh		减脱		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supprimer	va.	Retrancher	去掉	k‘i’ t‘éh		去脱		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supprimer	va.	Anéantir	消灭，灭掉	miéh t‘éh		滅脱		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suppurer	vn.		流（出）脓	lieû (ts‘éh) nong		流（出）膿		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supputer	va.		估计，估算	sou’ sou’		數數		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supputer	va.		估计，估算	kiéh seu’		結算		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supputer	va.		估计，估算	seu’ ’k‘i lai		算起來		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Supputer	va.		估计，估算	’kou ih ’kou		估一估		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suprême	adj.	Le plus grand	最大	tsu’ dou’		最大		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suprême	adj.	Le plus grand	高大无比	kao da’ wou ’pi		高大無比		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suprême	adj.	Le plus élevé	最高	tsu’ kao		最高		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suprême	adj.	Le plus élevé	最上面	’ting zaong’ deû		頂上頭		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suprême	adj.	Le dernier	最后的	méh méh kiah ke’		末末脚个		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Dessus	上面	zaong’ deû		上頭		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Dessus	在上面	’la zaong’ deû		拉上頭		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	#NAME?	在身上	’la sen laong’		拉身上		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Avoir de l'argent - soi	身边有铜钱	sen pié ’yeû dong dié		身邊有銅錢		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Vers : - le soir	傍晚，将夜	a ya’		挨夜		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Vers : - le soir	傍晚，将夜	ya’ k‘oa’ ’dong		夜快動		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Vers : - le soir	傍晚，将夜	tsiang loh sè		將落山		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Contre : lancer des pierres - qqn.	对他扔石头	tei’ i toh (hiéh) zah deû		對伊搗（揭）石頭	對伊厾（揭）石頭	546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Près de	靠着	k‘ao’		靠		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Près de	挨着	a ya’		挨夜		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	- la rivière	靠（沿）着河边	k‘ao’ (yé) wou pié deû		靠（沿）河邊頭		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	C'est - notre route.	与我们顺路	wei’ ze’ gni ze’ zen’ lou’		爲自呢是順路	爲自伲是順路	546	法文词义方括号内内容看不清	true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Concernant : - cette affaire	说到这件事	len’ tao’ di’ ghié’ ze’ ’t‘i		論到第件事體		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	D'après	根据	tsao’		照		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Se régler - les circonstances	看情况，见机行事	k‘eu’ koang ’kieng tsou’ ze’ ’t‘i		看光景做事體		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Se régler - les circonstances	看情况，见机行事	kié’ ki eul tsoh (hang ze’)		見機而作（行事）		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	prép.	Parmi : en choisir 3 - 10	十个里选三个	zéh ke’ ’li hiang’ (taong tsong) ’kè sè ke’		十個裏向（當中）揀三個		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sur	adj.	Acide	酸的	seu ke’		酸个		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Certain	着实	zah zéh		着實		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Certain	的确	tih k‘iah		的確		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Assuré	稳妥的，妥当的	’wen		穩		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Assuré	稳妥的，妥当的	’t‘ou taong’		妥當		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Assuré	稳妥的，妥当的	’wen tsôh ke’		穩足个		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Avoir un jugement -	有好的判断力	’h‘ao kié’ seh		好見識		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Fidèle	忠诚，忠信	tsong sin’		忠信		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	adj.	Fidèle	靠得住的	k‘ao’ teh zu’ ke’		靠得住个		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	loc.adv.	Pour -.	当然，一定，肯定	’pao teh ding’		保得定		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	loc.adv.	Pour -.	当然，一定，肯定	ih ding’		一定		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûr	loc.adv.	Pour -.	当然，一定，肯定	k‘iah zé		確然		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surabouder	vn.		绰绰有余	ts‘ah ts‘ah (fou’ tsôh) ’yeû yu		綽綽（富足）有餘		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surabouder	vn.	Récolte surabondante	丰收	fong zeng	fong zeng’	豐盛		546	单词拼写有误，应为surabonder	true	自旧档汇入	2026-04-13T01:27:08+08:00
Surajouter	va.		添了又添，另加	t‘ié tse i’ t‘ié		添之又添		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surajouter	va.		添了又添，另加	kah wai’ ka t‘ié	keh wai’ ka t‘ié	格外加添		546	待定	true	自旧档汇入	2026-04-13T01:27:08+08:00
Suranné	adj.	Hors d'usage	没用的，失效的	m yong’ ke’		無用个	嘸用个	546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suranné	adj.	Démodé	过时的，不再流行的	véh hang ke’		勿行个		546		true	自旧档汇入	2026-04-13T01:27:08+08:00
Suranné	adj.	Démodé	过时的，不再流行的	véh ze lou’ (mao)		勿時路（毛）		546	待定	true	自旧档汇入	2026-04-13T01:27:08+08:00
Surchargé	adj.	de besogne	忙不过来，工作负担重	maong véh kou’		忙勿過		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surchargé	adj.	de besogne	忙不过来，工作负担重	sang wéh tou véh kou’ (tsou’ véh kou’ ’deu, véh ts‘éh deû gnéh)		生活多勿過（做勿過斷，勿出頭日）		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surcroit	sm.	Par -	增加，增添，另加	t‘ié deû		添頭		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surcroit	sm.	Par -	增加，增添，另加	gnao deû		饒頭		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surcroit	sm.	Par -	增加，增添，另加	ling’ wai’		另外		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surcroit	sm.	Par -	增加，增添，另加	zai’ nga’		在外		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surdité	sf.		耳朵聋	’gni ’tou long		耳朵聾		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Surdité	sf.		耳朵聋	long bang’		聾甏	聾[彭耳]	547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sureau	sm.		接骨木	ts‘é ts‘é wéh		穿穿活		547	中文解释不确定	true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûrement	adv.		稳当	’wen taong’		穩當		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûrement	adv.		妥帖	’t‘ou t‘ih		妥貼		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
Sûrement	adv. Cf.	Sûr	一定，可靠	pih ding’		必定		547		true	自旧档汇入	2026-04-13T01:27:08+08:00
