where	word	mean	pinYin	toggle	pinYinSearch	Pronunciation	note	updated_at
崇明	矇(矇)	[空]	mon1(ʔmoŋ⁵⁵)	true	mon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蒙(蒙)	~住眼睛	mon1(ʔmoŋ⁵⁵)	true	mon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蒙(蒙)	~古	mon2(ɦmoŋ²⁴)	true	mon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	梦(夢)	[空]	mon4(ɦmoŋ²⁴²)	true	mon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	懵(懵)	~懂	mon4(ɦmoŋ²⁴²)	true	mon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蜢(蜢)	蚱~(蚂蚱)	mon4(ɦmoŋ²⁴²)	true	mon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	风(風)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	疯(瘋)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	枫(楓)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	峰(峰)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	锋(鋒)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蜂(蜂)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	烽(烽)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	酆(酆)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	丰(豐)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	封(封)	[空]	fon1(foŋ⁵⁵)	true	fon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	讽(諷)	[空]	fon3(foŋ⁴²⁴)	true	fon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	俸(俸)	薪~	fon5(foŋ³³)	true	fon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	逢(逢)	[空]	von2(voŋ²⁴)	true	von2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	缝(縫)	~~补补	von2(voŋ²⁴)	true	von2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	冯(馮)	[空]	von2(voŋ²⁴)	true	von2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	缝(縫)	一条~	von4(voŋ²⁴²)	true	von4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	奉(奉)	[空]	von4(voŋ²⁴²)	true	von4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	凤(鳳)	[空]	von4(voŋ²⁴²)	true	von4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	东(東)	[空]	ton1(toŋ⁵⁵)	true	ton1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	冬(冬)	[空]	ton1(toŋ⁵⁵)	true	ton1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	咚(咚)	[空]	ton1(toŋ⁵⁵)	true	ton1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	董(董)	[空]	ton3(toŋ⁴²⁴)	true	ton3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	懂(懂)	[空]	ton3(toŋ⁴²⁴)	true	ton3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	栋(棟)	[空]	ton5(toŋ³³)	true	ton5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	冻(凍)	[空]	ton5(toŋ³³)	true	ton5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	通(通)	[空]	thon1(tʰoŋ⁵⁵)	true	thon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	嗵(嗵)	象声词	thon1(tʰoŋ⁵⁵)	true	thon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	统(統)	[空]	thon3(tʰoŋ⁴²⁴)	true	thon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	捅(捅)	[空]	thon3(tʰoŋ⁴²⁴)	true	thon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	痛(痛)	[空]	thon5(tʰoŋ³³)	true	thon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	疼(疼)	[空]	thon5(tʰoŋ³³)	true	thon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	同(同)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	硐(硐)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	胴(胴)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	铜(銅)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	筒(筒)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	桐(桐)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	酮(酮)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	衕(衕)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	童(童)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	僮(僮)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	瞳(瞳)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	潼(潼)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	彤(彤)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	佟(佟)	[空]	don2(doŋ²⁴)	true	don2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	动(動)	[空]	don4(doŋ²⁴²)	true	don4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	桶(桶)	[空]	don4(doŋ²⁴²)	true	don4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	洞(洞)	[空]	don6(doŋ³¹³)	true	don6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	侗(侗)	[空]	don6(doŋ³¹³)	true	don6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	峒(峒)	[空]	don6(doŋ³¹³)	true	don6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	恫(恫)	[空]	don6(doŋ³¹³)	true	don6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	脓(膿)	[空]	non2(ɦnoŋ²⁴)	true	non2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	农(農)	[空]	non2(ɦnoŋ²⁴)	true	non2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	侬(儂)	[空]	non2(ɦnoŋ²⁴)	true	non2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	哝(噥)	嘴巴~拱子(噘着嘴)	non4(ɦnoŋ²⁴²)	true	non4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	哝(噥)	~勒~(形容老人没有牙齿时磨咬食物的样子)	non4(ɦnoŋ²⁴²)	true	non4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	弄(弄)	玩~	non6(ɦnoŋ³¹³)	true	non6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	龙(龍)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	笼(籠)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	聋(聾)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	垄(壟)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	珑(瓏)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	胧(朧)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	咙(嚨)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	砻(礱)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	隆(隆)	[空]	lon2(ɦloŋ²⁴)	true	lon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	陇(隴)	[空]	lon4(ɦloŋ²⁴²)	true	lon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	拢(攏)	[空]	lon4(ɦloŋ²⁴²)	true	lon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	垅(壟)	[空]	lon4(ɦloŋ²⁴²)	true	lon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	弄(弄)	~堂	lon6(ɦloŋ³¹³)	true	lon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	宗(宗)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	琮(琮)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	综(綜)	~合	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	棕(棕)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	踪(蹤)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	粽(粽)	~子	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	鬃(鬃)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	纵(縱)	放~	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	螽(螽)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	衷(衷)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	盅(盅)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	中(中)	~央	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	钟(鐘)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	忠(忠)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	终(終)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	锺(鐘)	[空]	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	众(眾)	~生(畜生)	tson1(tsoŋ⁵⁵)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	总(總)	[空]	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	纵(縱)	合~连横	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	冢(塚)	[空]	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	冢(塚)	[空]	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	踵(踵)	[空]	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	种(種)	~类	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	肿(腫)	[空]	tson3(tsoŋ⁴²⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	综(綜)	织布机上的装置	tson5(tsoŋ³³)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	种(種)	~地	tson5(tsoŋ³³)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	众(眾)	群~	tson5(tsoŋ³³)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	仲(仲)	[空]	tson5(tsoŋ³³)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	中(中)	射~	tson5(tsoŋ³³)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	忡(忡)	[空]	tson5(tsoŋ³³)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	葱(蔥)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	聪(聰)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	匆(匆)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	骢(驄)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	囱(囪)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	冲(沖)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	充(充)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	铳(銃)	[空]	tshon1(tsʰoŋ⁵⁵)	true	tshon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	宠(寵)	[空]	tshon3(tsʰoŋ⁴²⁴)	true	tshon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蹱(蹱)	~勒~(形容脚步不稳的样子)	tshon5(tsʰoŋ³³)	true	tshon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	舂(舂)	[空]	tshon5(tsʰoŋ³³)	true	tshon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	𥅻(𥅻)	瞌~	tshon5(tsʰoŋ³³)	true	tshon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	从(從)	跟~	dzon2(dzoŋ²⁴)	true	dzon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	重(重)	~新	dzon2(dzoŋ²⁴)	true	dzon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	丛(叢)	[空]	dzon2(dzoŋ²⁴)	true	dzon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	虫(蟲)	[空]	dzon2(dzoŋ²⁴)	true	dzon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	崇(崇)	[空]	dzon2(dzoŋ²⁴)	true	dzon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	戎(戎)	[空]	dzon2(dzoŋ²⁴)	true	dzon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	从(從)	~来	dzon4(dzoŋ²⁴²)	true	dzon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	重(重)	轻~	dzon4(dzoŋ²⁴²)	true	dzon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	仲(仲)	[空]	dzon6(dzoŋ³¹³)	true	dzon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	颂(頌)	[空]	dzon6(dzoŋ³¹³)	true	dzon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	诵(誦)	[空]	dzon6(dzoŋ³¹³)	true	dzon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	松(松)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	嵩(嵩)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	讼(訟)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	淞(淞)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	崧(崧)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	菘(菘)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	怂(慫)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	松(松)	[空]	son1(soŋ⁵⁵)	true	son1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	耸(聳)	[空]	son3(soŋ⁴²⁴)	true	son3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	竦(竦)	[空]	son3(soŋ⁴²⁴)	true	son3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	宋(宋)	[空]	son5(soŋ³³)	true	son5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	送(送)	[空]	son5(soŋ³³)	true	son5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	㞞(㞞)	[空]	zon2(zoŋ²⁴)	true	zon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	工(工)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	公(公)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	宫(宮)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	供(供)	提~	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	功(功)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	攻(攻)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	弓(弓)	~箭	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	恭(恭)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	躬(躬)	[空]	kon1(koŋ⁵⁵)	true	kon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	拱(拱)	[空]	kon3(koŋ⁴²⁴)	true	kon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	巩(鞏)	[空]	kon3(koŋ⁴²⁴)	true	kon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	觥(觥)	[空]	kon3(koŋ⁴²⁴)	true	kon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	供(供)	上~	kon5(koŋ³³)	true	kon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	贡(貢)	[空]	kon5(koŋ³³)	true	kon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	汞(汞)	[空]	kon5(koŋ³³)	true	kon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	肱(肱)	[空]	kon5(koŋ³³)	true	kon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	空(空)	天~	khon1(kʰoŋ⁵⁵)	true	khon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	崆(崆)	[空]	khon1(kʰoŋ⁵⁵)	true	khon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	孔(孔)	[空]	khon3(kʰoŋ⁴²⁴)	true	khon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	控(控)	[空]	khon3(kʰoŋ⁴²⁴)	true	khon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	恐(恐)	[空]	khon3(kʰoŋ⁴²⁴)	true	khon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	箜(箜)	[空]	khon3(kʰoŋ⁴²⁴)	true	khon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	空(空)	~缺	khon5(kʰoŋ³³)	true	khon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	共(共)	[空]	gon6(goŋ³¹³)	true	gon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	轰(轟)	~炸	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	哄(哄)	[空]	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	烘(烘)	[空]	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	訇(訇)	[空]	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	讧(訌)	[空]	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	閧(閧)	[空]	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	哄(哄)	[空]	hon1(hoŋ⁵⁵)	true	hon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	嗅(嗅)	《集韵》去声送韵香仲切“鼻审气也”	hon5(hoŋ³³)	true	hon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蕻(蕻)	《集韵》去声送韵胡贡切(作蕻、𦶓)和呼贡切(作𦶓)两读，呼贡切下注：吴俗谓艸木萌曰𦶓。	hon5(hoŋ³³)	true	hon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	虹(虹)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	红(紅)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	洪(洪)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	宏(宏)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	鸿(鴻)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	弘(弘)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	泓(泓)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	薨(薨)	[空]	ghon2(hɦoŋ²⁴)	true	ghon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	叿(叿)	象声词：~响里(轰一声)	ghon4(hɦoŋ²⁴²)	true	ghon4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	嗡(嗡)	[空]	on1(oŋ⁵⁵)	true	on1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	翁(翁)	[空]	on1(oŋ⁵⁵)	true	on1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蓊(蓊)	[空]	on1(oŋ⁵⁵)	true	on1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	齆(齆)	[空]	on5(oŋ³³)	true	on5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	瓮(甕)	[空]	on5(oŋ³³)	true	on5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	瓮(甕)	[空]	on5(oŋ³³)	true	on5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	龚(龔)	[空]	cion1(tɕyoŋ⁵⁵)	true	cion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	弓(弓)	~弦	cion1(tɕyoŋ⁵⁵)	true	cion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	炯(炯)	[空]	cion3(tɕyoŋ⁴²⁴)	true	cion3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	迥(迥)	[空]	cion3(tɕyoŋ⁴²⁴)	true	cion3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	供(供)	~碗(上供用的碗)	cion5(tɕyoŋ³³)	true	cion5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	穷(窮)	[空]	jion2(dʑyoŋ²⁴)	true	jion2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	琼(瓊)	[空]	jion2(dʑyoŋ²⁴)	true	jion2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	穹(穹)	[空]	jion2(dʑyoŋ²⁴)	true	jion2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	蛩(蛩)	[空]	jion2(dʑyoŋ²⁴)	true	jion2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	绒(絨)	~郎(人名)	gnion1(ʔȵyoŋ⁵⁵)	true	gnion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	绒(絨)	呢~	gnion2(ɦȵyoŋ²⁴)	true	gnion2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	浓(濃)	[空]	gnion2(ɦȵyoŋ²⁴)	true	gnion2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	涌(湧)	~勒~(形容波浪那样的涌动)	gnion4(ɦȵyoŋ²⁴²)	true	gnion4	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	兄(兄)	[空]	shion1(ɕyoŋ⁵⁵)	true	shion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	胸(胸)	[空]	shion1(ɕyoŋ⁵⁵)	true	shion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	凶(凶)	[空]	shion1(ɕyoŋ⁵⁵)	true	shion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
崇明	匈(匈)	[空]	shion1(ɕyoŋ⁵⁵)	true	shion1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
