where	word	mean	pinYin	toggle	pinYinSearch	Pronunciation	note	updated_at
嘉定·真如(南)	闰(閏)	[空]	gnien6(ȵiəŋ¹³)	true	gnien6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	均(均)	[空]	cien1(tɕiəŋ⁵³)	true	cien1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	钧(鈞)	[空]	cien1(tɕiəŋ⁵³)	true	cien1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	匀(勻)	[空]	yen2(ɦiəŋ²²)	true	yen2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	允(允)	[空]	ien3(Øiəŋ⁴⁴)	true	ien3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	尹(尹)	[空]	ien3(Øiəŋ⁴⁴)	true	ien3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	律(律)	[空]	liq8(lɪʔ²³)	true	liq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	率(率)	[空]	liq8(lɪʔ²³)	true	liq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	戌(戌)	[空]	siq7(sɪʔ⁵)	true	siq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	出(出)	[空]	tsheq7(tsʰəʔ⁵)	true	tsheq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	术(術)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	述(述)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	橘(橘)	[空]	cioeq7(tɕyœʔ⁵)	true	cioeq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	分(分)	[空]	fen1(ɸəŋ⁵³)	true	fen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	粉(粉)	[空]	fen3(ɸəŋ⁴⁴)	true	fen3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	粪(糞)	[空]	fen5(ɸəŋ³⁵)	true	fen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	奋(奮)	[空]	fen5(ɸəŋ³⁵)	true	fen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	纷(紛)	[空]	fen1(ɸəŋ⁵³)	true	fen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	忿(忿)	[空]	ven6(βəŋ¹³)	true	ven6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	坟(墳)	[空]	ven2(βəŋ²²)	true	ven2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	焚(焚)	[空]	ven2(βəŋ²²)	true	ven2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	愤(憤)	[空]	ven6(βəŋ¹³)	true	ven6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	份(份)	[空]	ven6(βəŋ¹³)	true	ven6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	文(文)	[空]	ven2(βəŋ²²)	true	ven2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	蚊(蚊)	[白]	men2(məŋ²²)	true	men2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	蚊(蚊)	[文]	ven2(βəŋ²²)	true	ven2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	纹(紋)	[空]	ven2(βəŋ²²)	true	ven2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	闻(聞)	[白]	men2(məŋ²²)	true	men2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	闻(聞)	[文]	ven2(βəŋ²²)	true	ven2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	问(問)	[白]	men6(məŋ¹³)	true	men6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	问(問)	[文]	ven6(βəŋ¹³)	true	ven6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	君(君)	[空]	cien1(tɕiəŋ⁵³)	true	cien1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	军(軍)	[空]	cien1(tɕiəŋ⁵³)	true	cien1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	群(群)	[空]	jien2(dʑiəŋ²²)	true	jien2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	裙(裙)	[空]	jien2(dʑiəŋ²²)	true	jien2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	熏(熏)	[空]	shien1(ɕiəŋ⁵³)	true	shien1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	勋(勳)	[空]	shien1(ɕiəŋ⁵³)	true	shien1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	荤(葷)	[空]	fen1(ɸəŋ⁵³)	true	fen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	训(訓)	[空]	shien5(ɕiəŋ³⁵)	true	shien5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	云(雲)	[空]	yen2(ɦiəŋ²²)	true	yen2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	云(云)	[空]	yen2(ɦiəŋ²²)	true	yen2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	运(運)	[空]	yen6(ɦiəŋ¹³)	true	yen6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	佛(佛)	[空]	veq8(βəʔ²³)	true	veq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	物(物)	[文]~理。	veq8(βəʔ²³)	true	veq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	物(物)	[白]~事。	meq8(məʔ²³)	true	meq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	勿(勿)	[空]	ueq7(Øuəʔ⁵)	true	ueq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	屈(屈)	[空]	chioeq7(tɕʰyœʔ⁵)	true	chioeq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	熨(熨)	[空]	yen6(ɦiəŋ¹³)	true	yen6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	帮(幫)	[空]	paon1(ɓɑ̃⁵³)	true	paon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	榜(榜)	[空]	paon3(ɓɑ̃⁴⁴)	true	paon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	旁(旁)	[空]	baon2(bɑ̃²²)	true	baon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	螃(螃)	[空]	baon2(bɑ̃²²)	true	baon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	忙(忙)	[空]	maon2(mɑ̃²²)	true	maon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	芒(芒)	[空]	maon2(mɑ̃²²)	true	maon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	茫(茫)	[空]	maon2(mɑ̃²²)	true	maon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	蟒(蟒)	[空]	maon6(mɑ̃¹³)	true	maon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	当(當)	[空]	taon1(ɗɑ̃⁵³)	true	taon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	党(黨)	[空]	taon3(ɗɑ̃⁴⁴)	true	taon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	汤(湯)	[空]	thaon1(tʰɑ̃⁵³)	true	thaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	躺(躺)	[空]	thaon3(tʰɑ̃⁴⁴)	true	thaon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	烫(燙)	[空]	thaon5(tʰɑ̃³⁵)	true	thaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	堂(堂)	[空]	daon2(dɑ̃²²)	true	daon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	唐(唐)	[空]	daon2(dɑ̃²²)	true	daon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	塘(塘)	[空]	daon2(dɑ̃²²)	true	daon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	糖(糖)	[空]	daon2(dɑ̃²²)	true	daon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	荡(盪)	[空]	daon6(dɑ̃¹³)	true	daon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	狼(狼)	[空]	laon2(lɑ̃²²)	true	laon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	郞(郞)	[空]	laon2(lɑ̃²²)	true	laon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	廊(廊)	[空]	laon2(lɑ̃²²)	true	laon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	浪(浪)	[空]	laon6(lɑ̃¹³)	true	laon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	仓(倉)	[空]	tshaon1(tsʰɑ̃⁵³)	true	tshaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	苍(蒼)	[空]	tshaon1(tsʰɑ̃⁵³)	true	tshaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	藏(藏)	西~。	zaon6(zɑ̃¹³)	true	zaon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	藏(藏)	躲~。	zaon2(zɑ̃²²)	true	zaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	桑(桑)	[空]	saon1(sɑ̃⁵³)	true	saon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	丧(喪)	婚~。	saon1(sɑ̃⁵³)	true	saon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	丧(喪)	~失。	saon5(sɑ̃³⁵)	true	saon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	冈(岡)	[空]	kaon1(kɑ̃⁵³)	true	kaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	刚(剛)	[空]	kaon1(kɑ̃⁵³)	true	kaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	纲(綱)	[空]	kaon1(kɑ̃⁵³)	true	kaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	钢(鋼)	[空]	kaon1(kɑ̃⁵³)	true	kaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	缸(缸)	[空]	kaon1(kɑ̃⁵³)	true	kaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	杠(槓)	[空]	kaon5(kɑ̃³⁵)	true	kaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	康(康)	[空]	khaon1(kʰɑ̃⁵³)	true	khaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	糠(糠)	[空]	khaon1(kʰɑ̃⁵³)	true	khaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	慷(慷)	[空]	khaon1(kʰɑ̃⁵³)	true	khaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	抗(抗)	[空]	khaon5(kʰɑ̃³⁵)	true	khaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	囥(囥)	[空]	khaon5(kʰɑ̃³⁵)	true	khaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	昂(昂)	[空]	ngaon2(ŋɑ̃²²)	true	ngaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	行(行)	[空]	ghaon2(ɦɑ̃²²)	true	ghaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	杭(杭)	[空]	ghaon2(ɦɑ̃²²)	true	ghaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	航(航)	[空]	ghaon2(ɦɑ̃²²)	true	ghaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	博(博)	[空]	poq7(ɓoʔ⁵)	true	poq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	薄(薄)	[空]	boq8(boʔ²³)	true	boq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	摸(摸)	[空]	moq8(moʔ²³)	true	moq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	莫(莫)	[空]	moq8(moʔ²³)	true	moq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	幕(幕)	[空]	mu2(mu²²)	true	mu2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	托(托)	[空]	thaoq7(tʰɔʔ⁵)	true	thaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	诺(諾)	[空]	naoq8(nɔʔ²³)	true	naoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	洛(洛)	[空]	laoq8(lɔʔ²³)	true	laoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	落(落)	[空]	laoq8(lɔʔ²³)	true	laoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	络(絡)	[空]	laoq8(lɔʔ²³)	true	laoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	乐(樂)	[空]	laoq8(lɔʔ²³)	true	laoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	作(作)	[空]	tsaoq7(tsɔʔ⁵)	true	tsaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	锉(銼)	[空]	tshu5(tsʰu³⁵)	true	tshu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	错(錯)	[空]	tshuo5(tsʰuo³⁵)	true	tshuo5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	错(錯)	[空]	tshio1(tsʰio⁵³)	true	tshio1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	昨(昨)	[空]	zaoq8(zɔʔ²³)	true	zaoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	索(索)	[空]	saoq7(sɔʔ⁵)	true	saoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	阁(閣)	[空]	kaoq7(kɔʔ⁵)	true	kaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	搁(擱)	[空]	kaoq7(kɔʔ⁵)	true	kaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	各(各)	[空]	kaoq7(kɔʔ⁵)	true	kaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	鹤(鶴)	[空]	ngaoq8(ŋɔʔ²³)	true	ngaoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	娘(娘)	[空]	gnian2(ȵiã²²)	true	gnian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	酿(釀)	[空]	gnian6(ȵiã¹³)	true	gnian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	良(良)	[空]	lian2(liã²²)	true	lian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	凉(涼)	[空]	lian2(liã²²)	true	lian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	梁(梁)	[空]	lian2(liã²²)	true	lian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	量(量)	[空]	lian2(liã²²)	true	lian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	两(兩)	[空]	lian2(liã²²)	true	lian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	亮(亮)	[空]	lian6(liã¹³)	true	lian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	谅(諒)	[空]	lian6(liã¹³)	true	lian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	将(將)	~来。	tsian1(tsiã⁵³)	true	tsian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	将(將)	~军。	tsian5(tsiã³⁵)	true	tsian5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	蒋(蔣)	[空]	tsian3(tsiã⁴⁴)	true	tsian3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	桨(槳)	[空]	tsian3(tsiã⁴⁴)	true	tsian3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	奖(獎)	[空]	tsian3(tsiã⁴⁴)	true	tsian3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	酱(醬)	[空]	tsian5(tsiã³⁵)	true	tsian5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	枪(槍)	[空]	tshian1(tsʰiã⁵³)	true	tshian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	抢(搶)	[空]	tshian3(tsʰiã⁴⁴)	true	tshian3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	墙(牆)	[空]	zian2(ziã²²)	true	zian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	匠(匠)	[空]	zian6(ziã¹³)	true	zian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	相(相)	~互	sian1(siã⁵³)	true	sian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	相(相)	~貌	sian5(siã³⁵)	true	sian5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	箱(箱)	[空]	sian1(siã⁵³)	true	sian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	厢(廂)	[空]	sian1(siã⁵³)	true	sian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	镶(鑲)	[空]	sian1(siã⁵³)	true	sian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	想(想)	[空]	sian3(siã⁴⁴)	true	sian3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	详(詳)	[空]	zian2(ziã²²)	true	zian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	祥(祥)	[空]	zian2(ziã²²)	true	zian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	橡(橡)	[空]	zian6(ziã¹³)	true	zian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	象(象)	[空]	zian6(ziã¹³)	true	zian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	张(張)	[空]	tsan1(tsã⁵³)	true	tsan1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	长(長)	生~。	tsan3(tsã⁴⁴)	true	tsan3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	长(長)	~短。	zan2(zã²²)	true	zan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	涨(漲)	[空]	tsan5(tsã³⁵)	true	tsan5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	帐(帳)	[空]	tsan5(tsã³⁵)	true	tsan5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	畅(暢)	[空]	tshan5(tsʰã³⁵)	true	tshan5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	肠(腸)	[空]	zan2(zã²²)	true	zan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	场(場)	[空]	zan2(zã²²)	true	zan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	丈(丈)	[空]	zan6(zã¹³)	true	zan6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	仗(仗)	打~。	tsan5(tsã³⁵)	true	tsan5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	仗(仗)	炮~。	zan6(zã¹³)	true	zan6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	庄(莊)	[空]	tsaon1(tsɑ̃⁵³)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	装(裝)	[空]	tsaon1(tsɑ̃⁵³)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	壮(壯)	[空]	tsaon5(tsɑ̃³⁵)	true	tsaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	疮(瘡)	[空]	tshaon1(tsʰɑ̃⁵³)	true	tshaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	创(創)	[空]	tshaon5(tsʰɑ̃³⁵)	true	tshaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	床(床)	[空]	zaon2(zɑ̃²²)	true	zaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	状(狀)	[空]	zaon6(zɑ̃¹³)	true	zaon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	霜(霜)	[空]	saon1(sɑ̃⁵³)	true	saon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	爽(爽)	[空]	saon3(sɑ̃⁴⁴)	true	saon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	章(章)	[空]	tsaon1(tsɑ̃⁵³)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	樟(樟)	[空]	tsaon1(tsɑ̃⁵³)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	掌(掌)	[空]	tsaon3(tsɑ̃⁴⁴)	true	tsaon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	障(障)	[空]	tsaon1(tsɑ̃⁵³)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	昌(昌)	[空]	tshaon1(tsʰɑ̃⁵³)	true	tshaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	厂(廠)	[空]	tshan3(tsʰã⁴⁴)	true	tshan3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	唱(唱)	[空]	tshaon5(tsʰɑ̃³⁵)	true	tshaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	商(商)	[空]	saon1(sɑ̃⁵³)	true	saon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	伤(傷)	[空]	saon1(sɑ̃⁵³)	true	saon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	赏(賞)	[空]	saon3(sɑ̃⁴⁴)	true	saon3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	常(常)	[空]	zan2(zã²²)	true	zan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	裳(裳)	[空]	zaon2(zɑ̃²²)	true	zaon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	上(上)	[空]	zaon6(zɑ̃¹³)	true	zaon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	瓤(瓤)	[空]	naon2(nɑ̃²²)	true	naon2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	让(讓)	[空]	gnian6(ȵiã¹³)	true	gnian6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	疆(疆)	[空]	cian1(tɕiã⁵³)	true	cian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	僵(僵)	[空]	cian1(tɕiã⁵³)	true	cian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	姜(姜)	[空]	cian1(tɕiã⁵³)	true	cian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	强(強)	~大。	jian2(dʑiã²²)	true	jian2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	强(強)	勉~。	chian3(tɕʰiã⁴⁴)	true	chian3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	香(香)	[空]	shian1(ɕiã⁵³)	true	shian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	乡(鄉)	[空]	shian1(ɕiã⁵³)	true	shian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	享(享)	[空]	shian5(ɕiã³⁵)	true	shian5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	响(響)	[空]	shian5(ɕiã³⁵)	true	shian5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	向(向)	[空]	shian5(ɕiã³⁵)	true	shian5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	央(央)	[空]	ian1(Øiã⁵³)	true	ian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	秧(秧)	[空]	ian1(Øiã⁵³)	true	ian1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	羊(羊)	[空]	yan2(ɦiã²²)	true	yan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	洋(洋)	[空]	yan2(ɦiã²²)	true	yan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
嘉定·真如(南)	杨(楊)	[空]	yan2(ɦiã²²)	true	yan2	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
