vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
堆(堆)	堆	堆积：粒屑～勒一陶（垃圾堆在一起）。 ︱后屋檐我要～柴个（屋檐后边的地方我要用来堆放柴禾的）。 ②堆积成的东西：柴～（柴草堆）。 ︱灰～（成堆的燃烧过的柴草灰）。量词，用于成堆的物或成群的人：一～雪。 ｜一～恶（一堆屎）。 ｜一～人。(堆積：粒屑～勒一陶（垃圾堆在一起）。︱後屋簷我要～柴個（屋簷後邊的地方我要用來堆放柴禾的）。②堆積成的東西：柴～（柴草堆）。︱灰～（成堆的燃燒過的柴草灰）。量詞，用於成堆的物或成群的人：一～雪。｜一～惡（一堆屎）。｜一～人。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆长(堆長)	堆長	见〖堆足〗。(見〖堆足〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆堆煞煞(堆堆煞煞)	堆堆煞煞	形容堆得结结实实：～一大碗（盛得结结实实一大碗）。(形容堆得結結實實：～一大碗（盛得結結實實一大碗）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆堆驮罗(堆堆馱羅)	堆堆馱羅	见〖堆堆驮驮〗。(見〖堆堆馱馱〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆堆驮驮(堆堆馱馱)	堆堆馱馱	形容穿着得十分臃肿：你～，一着着子能多个衣裳（你穿着得十分臃肿，穿了那么多的衣服）。 ‖也说“堆堆驮摞”。(形容穿著得十分臃腫：你～，一著著子能多個衣裳（你穿著得十分臃腫，穿了那麼多的衣服）。‖也說“堆堆馱摞”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆高堆满(堆高堆滿)	堆高堆滿	堆放得很高很满：场心浪柴～（院子里柴堆放得到处都是）。(堆放得很高很滿：場心浪柴～（院子裏柴堆放得到處都是）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆千作海(堆千作海)	堆千作海	见〖堆山作海〗。(見〖堆山作海〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆色(堆色)	堆色	见〖堆势〗。(見〖堆勢〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆山作海(堆山作海)	堆山作海	形容堆放得很多很多，到处都是：潮没子，西瓜地里个烂西瓜～（被潮水淹没以后，西瓜地里的烂西瓜堆，到处都是）。 ‖也说“堆千作海”、“堆天作海”。(形容堆放得很多很多，到處都是：潮沒子，西瓜地裏個爛西瓜～（被潮水淹沒以後，西瓜地裏的爛西瓜堆，到處都是）。‖也說“堆千作海”、“堆天作海”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆势(堆勢)	堆勢	指模样，样子（含贬义）：看你个种～，是靠勿着你个（看你这一种模样，是不可能依靠你的）。 ‖也说“堆虽”、“堆色”，“类虽”。(指模樣，樣子（含貶義）：看你個種～，是靠勿著你個（看你這一種模樣，是不可能依靠你的）。‖也說“堆雖”、“堆色”，“類雖”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆虽(堆雖)	堆雖	见〖堆势〗。(見〖堆勢〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆天作海(堆天作海)	堆天作海	见〖堆山作海〗。(見〖堆山作海〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆头满碗(堆頭滿碗)	堆頭滿碗	饭菜盛得很满。 ‖“兜头满碗”之音变？(飯菜盛得很滿。‖“兜頭滿碗”之音變？)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
堆作(堆作)	堆足	身材，个儿：夷～多话大小（他个儿多大）？ ｜～大子力气大（个儿大了力气也大）。 ‖也说“堆长”，“块头”。(身材，個兒：夷～多話大小（他個兒多大）？｜～大子力氣大（個兒大了力氣也大）。‖也說“堆長”，“塊頭”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
兑(兌)	兌	换，兑换：我个花绢头～你个白绢头（我的花手绢换你的白手绢）。 ｜三升米～四升麦。 ｜我里位置～一～（我们位置换一下）。 ｜一块头～两张五角头（一元面额的钞票换两张五角面额的钞票）。(換，兌換：我個花絹頭～你個白絹頭（我的花手絹換你的白手絹）。｜三升米～四升麥。｜我裏位置～一～（我們位置換一下）。｜一塊頭～兩張五角頭（一元面額的鈔票換兩張五角面額的鈔票）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
兑耳线(兌耳綫)	兌耳綫	旧时用废旧物品跟收破烂的换取缝衣服的针。 ‖旧时收破烂的人，嘴里喊着：“羊毛、鸭毛、破布头（破布片）、老棉絮、头发团，兑耳线”。(舊時用廢舊物品跟收破爛的換取縫衣服的針。‖舊時收破爛的人，嘴裏喊著：“羊毛、鴨毛、破布頭（破布片）、老棉絮、頭髮團，兌耳綫”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
兑糖人(兌糖人)	兌糖人	â用牛皮糖等来兑换废旧物品的人：其～又来特喏（那个用牛皮糖来兑换废旧物品的人又来了！(â用牛皮糖等來兌換廢舊物品的人：其～又來特喏（那個用牛皮糖來兌換廢舊物品的人又來了！)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
队(隊)	隊	行列：排子～勒跑（排好行列了走）。 ②具有某种性质的集体：生产～。 ︱球～。(行列：排子～勒跑（排好行列了走）。②具有某種性質的集體：生產～。︱球～。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碓(碓)	碓	睡觉时或躺着时用脚蹬人或踢被子：我话困话末你就～醒我（我说梦话呢你就蹬醒我）。 ｜你弗要脱夷困，夷要～你个（你别和他睡，他会蹬你的）。 ︱～痛特（蹬痛了）。(睡覺時或躺著時用腳蹬人或踢被子：我話睏話末你就～醒我（我說夢話呢你就蹬醒我）。｜你弗要脫夷睏，夷要～你個（你別和他睡，他會蹬你的）。︱～痛特（蹬痛了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碓臼(碓臼)	碓臼	舂米用具，用柱子架起一根木杠，杠的一端装一块圆形的石头，用脚连续踏另一端，石头就连续起落，去掉下面石臼中的糙米的皮。(舂米用具，用柱子架起一根木杠，杠的一端裝一塊圓形的石頭，用腳連續踏另一端，石頭就連續起落，去掉下麵石臼中的糙米的皮。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对(對)	對	对待：你～夷好，夷就～你好（你对待他好，他就对待你好）。投合：夷勒两家头脾气～杀个（他们两人脾气很投合）。对面的，敌对的：～门。 ｜～头。正确，正常：你话勒～个（你说得正确）。把两个东西放在一起互相比较，看是否符合：～笔迹。 ︱～～表，看凖伐（校对手表的时间，看凖不凖）。正对着，直对着：～南。 ︱～北。 {量词，用于成对的东西：一～枕头。 ｜一～花瓶。 |平均分成两份：我里两家头～分（我们两人平均分摊）。 }介词，对于：你～夷有何意见（你对他有什么意见）？ ｜～大家有好处。 ~介词，跟，向：吃饭辰光你～夷话子点何（吃饭时你跟他说了些什么）？ ｜我个事体你弗要～别人话（我的事情你别跟人说）。(對待：你～夷好，夷就～你好（你對待他好，他就對待你好）。投合：夷勒兩家頭脾氣～殺個（他們兩人脾氣很投合）。對面的，敵對的：～門。｜～頭。正確，正常：你話勒～個（你說得正確）。把兩個東西放在一起互相比較，看是否符合：～筆跡。︱～～錶，看凖伐（校對手錶的時間，看凖不凖）。正對著，直對著：～南。︱～北。{量詞，用於成對的東西：一～枕頭。｜一～花瓶。|平均分成兩份：我裏兩家頭～分（我們兩人平均分攤）。}介詞，對於：你～夷有何意見（你對他有什麼意見）？｜～大家有好處。~介詞，跟，向：吃飯辰光你～夷話子點何（吃飯時你跟他說了些什麽）？｜我個事體你弗要～別人話（我的事情你別跟人說）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对(胸)襟(對(胸)襟)	對(胸)襟	中装上衣的一种式样，两襟相对，纽扣在胸前正中：女个着～弗好看，着大襟好（女的穿两襟相对的不好看，穿分大襟小襟的好看）。(中裝上衣的一種式樣，兩襟相對，紐扣在胸前正中：女個著～弗好看，著大襟好（女的穿兩襟相對的不好看，穿分大襟小襟的好看）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对岸(對岸)	對岸	对面的河岸：我住勒～（我住在河岸的另一边）。(對面的河岸：我住勒～（我住在河岸的另一邊）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对拔(對拔)	對拔	两人把长条状的绳子等物对着使劲拉。 ②对流：～风。玩牌打八(兩人把長條狀的繩子等物對著使勁拉。②對流：～風。玩牌打八)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对拔风(對拔風)	對拔風	指屋内、廊下门窗开启之后空气对流的风。 ‖也说“对穿风”。(指屋內、廊下門窗開啟之後空氣對流的風。‖也說“對穿風”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对半(對半)	對半	两人各一半：货色～分（东西两人平分）。 ②一半：货色还剩着～（东(兩人各一半：貨色～分（東西兩人平分）。②一半：貨色還剩著～（東)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对背(對揹)	對揹	表示相反的或不同的意见：夷话说话总归是～个（他说话总是说不同的意见）。 ‖参“背”。(表示相反的或不同的意見：夷話說話總歸是～個（他說話總是說不同的意見）。‖參“揹”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对北(對北)	對北	正北方向。(正北方向。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对绷啦子(對繃啦子)	對繃啦子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对缠(對纏)	對纏	互相相持着在一起做某些事：今朝吃酒，就我脱夷两勒～（今天喝酒，我跟他在互相相持着你敬我我敬你）。(互相相持著在一起做某些事：今朝吃酒，就我脫夷兩勒～（今天喝酒，我跟他在互相相持著你敬我我敬你）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对吃(對吃)	對吃	喜欢吃：河豚鱼末我顶～个特（河豚鱼我是最喜欢吃的）。(喜歡吃：河豚魚末我頂～個特（河豚魚我是最喜歡吃的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对吃家子(對吃家子)	對吃家子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对穿对过(對穿對過)	對穿對過	打通到对面：电钻打进去，一记头拿个扇门打来～(打通到對面：電鑽打進去，一記頭拿個扇門打來～)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对穿而过(對穿而過)	對穿而過	迎面方向走过而未及相见：我里孩勒镇浪～呒宁看见（我们都在(迎面方向走過而未及相見：我裏孩勒鎮浪～嘸寧看見（我們都在)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对穿风(對穿風)	對穿風	见〖对拔风〗。(見〖對拔風〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对穿后门(對穿後門)	對穿後門	一间屋子的前门和后门在一直线上：～开起子，风大来落（一间屋子里前后正对的门都开着，风大得很）。里前后相对的前门和后门：(一間屋子的前門和後門在一直綫上：～開起子，風大來落（一間屋子裏前後正對的門都開著，風大得很）。裏前後相對的前門和後門：)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对打(對打)	對打	两人相打：夷特两个人勒～（他们两个人互相在打）。(兩人相打：夷特兩個人勒～（他們兩個人互相在打）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对待(對待)	對待	以某种态度或行为加之于人或事物：我能待好夷，夷实其～我个（我那么地对他好，他却以这样的态度加之于我）。(以某種態度或行為加之於人或事物：我能待好夷，夷實其～我個（我那麼地對他好，他卻以這樣的態度加之於我）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对得过(對得過)	對得過	见〖对勒过〗。 ‖“得”用在动补结构中间时，口语多说“特勒”。(見〖對勒過〗。‖“得”用在動補結構中間時，口語多說“特勒”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对调(對調)	對調	互相掉换：其工作我脱夷俩～个（这工作是我们两个人互相掉换的）。(互相掉換：其工作我脫夷倆～個（這工作是我們兩個人互相掉換的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对对和(對對和)	對對和	玩牌时和的是全部成对的牌。(玩牌時和的是全部成對的牌。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对分(對分)	對分	两人平分。(兩人平分。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对过(對過)	對過	在街道、空地、河流等的一边称另一边：～就是学堂（对面就是学校）。 ｜河～就是夷个宅（河对面就是她的家）。 ②称坐在自己对面的人：～快点出牌。(在街道、空地、河流等的一邊稱另一邊：～就是學堂（對面就是學校）。｜河～就是夷個宅（河對面就是她的家）。②稱坐在自己對面的人：～快點出牌。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对号(對號)	對號	入座时查对号数：基夜头看戏～伐（今天晚上看这个演出，是不是要查对座位号）？(入座時查對號數：基夜頭看戲～伐（今天晚上看這個演出，是不是要查對座位號）？)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对号对葫芦(對號對葫蘆)	對號對葫蘆	见〖对签对号〗。(見〖對簽對號〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对合(對合)	對合	两根纱、线等搓合成一条线：两根线～粗一眼（两条线搓成一根粗一(兩根紗、綫等搓合成一條綫：兩根綫～粗一眼（兩條綫搓成一根粗一)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对横里(對橫裏)	對橫裏	东西方向一条横线上的左边或右边的地方：夷住勒我～（他就住在我正东边）。(東西方向一條橫綫上的左邊或右邊的地方：夷住勒我～（他就住在我正東邊）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对花褂子(對花褂子)	對花褂子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对家(對家)	對家	四人玩牌或麻将时，称坐在对面的人为“对家”：～摣牌（对面的那位拿牌）。(四人玩牌或麻將時，稱坐在對面的人為“對家”：～摣牌（對面的那位拿牌）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对开(對開)	對開	车船等由两个地点相向开行。 ②把木料等剖成两半：个块木头拿夷～(車船等由兩個地點相向開行。②把木料等剖成兩半：個塊木頭拿夷～)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对来(對來)	對來	两人平摊着一起做：你游和末特，我脱你两～（你玩长条牌好了，我(兩人平攤著一起做：你遊和末特，我脫你兩～（你玩長條牌好了，我)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对勒过(對勒過)	對勒過	对得起：我对朋友裁～杀个（我对朋友都很对得起）。 ‖年轻人多说“对得过”，中老年也说“对特过”。(對得起：我對朋友裁～殺個（我對朋友都很對得起）。‖年輕人多說“對得過”，中老年也說“對特過”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对路(對路)	對路	见〖对式〗。(見〖對式〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对骂(對罵)	對罵	对着骂：夷特两个人勒～（他们两个人在对着骂）。(對著罵：夷特兩個人勒～（他們兩個人在對著罵）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对门(對門)	對門	称和自己屋子大门相对的房子：～就是我亲家公屋里（大门对面就是我亲家的家）。 ︱～屋里，住我里个大伯（对面的屋子里，住我的大伯父）。 ②四人坐(稱和自己屋子大門相對的房子：～就是我親家公屋裏（大門對面就是我親家的家）。︱～屋裏，住我裏個大伯（對面的屋子裏，住我的大伯父）。②四人坐)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对南(對南)	對南	正南方。(正南方。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对你勿过(對你勿過)	對你勿過	对不起你：借子你铜钿，拖子几个原日特，今朝勒还，真～（借了你钱，拖了几个月了，今天才还，真对不起你了）。(對不起你：借子你銅鈿，拖子幾個原日特，今朝勒還，真～（借了你錢，拖了幾個月了，今天才還，真對不起你了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对碰(對碰)	對碰	玩牌时有对子就可以吃别人扔的相同的牌叫“碰”，两个人你扔我吃、我扔你吃就叫“对碰”。(玩牌時有對子就可以吃別人扔的相同的牌叫“碰”，兩個人你扔我吃、我扔你吃就叫“對碰”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对签对号(對簽對號)	對簽對號	指座位或东西标有号码，入座或取物要查对相合的号数：电影院里位置裁～个，拗瞎坐（影剧院里的位置都是标着号码的，别乱坐）。 ｜货色裁～个，无处瞎拿个（东西都标着号码的，不能乱拿的）。 ‖也说“对圈对号”、“对号对葫芦”。(指座位或東西標有號碼，入座或取物要查對相合的號數：電影院裏位置裁～個，拗瞎坐（影劇院裏的位置都是標著號碼的，別亂坐）。｜貨色裁～個，無處瞎拿個（東西都標著號碼的，不能亂拿的）。‖也說“對圈對號”、“對號對葫蘆”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对撬(對撬)	對撬	相对着撬动：个块石头，我脱你两～撬夷出来（这一块石头，我跟你相对着撬动，把它撬出来）。 ②对着干：夷特两个人要～个（他们两个人要对着干的）。(相對著撬動：個塊石頭，我脫你兩～撬夷出來（這一塊石頭，我跟你相對著撬動，把它撬出來）。②對著幹：夷特兩個人要～個（他們兩個人要對著幹的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对撬班(對撬班)	對撬班	指二十四小时的一班，由两个人各做十二小时：我脱夷两上～（我跟他二十四小时的一班，两个人各做十二小时）。(指二十四小時的一班，由兩個人各做十二小時：我脫夷兩上～（我跟他二十四小時的一班，兩個人各做十二小時）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对圈对号(對圈對號)	對圈對號	见〖对签对号〗。(見〖對簽對號〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对鹊家子(對鵲家子)	對鵲家子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对让(还)(對讓(還))	對讓(還)	回对，回顶：你无处实其～爷娘个（你不能这样回报父母亲的）。(回對，回頂：你無處實其～爺娘個（你不能這樣回報父母親的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对式(對式)	對式	相互合得来：夷特两家头性格～个（他们两个人的性格合得来）。 ‖也说“对路”、“对榫”。(相互合得來：夷特兩家頭性格～個（他們兩個人的性格合得來）。‖也說“對路”、“對榫”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对甩(對甩)	對甩	指赚取成本的百分之五十：赚头要～勒（利润要占成本的百分之五十）。(指賺取成本的百分之五十：賺頭要～勒（利潤要占成本的百分之五十）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对说话(對說話)	對說話	为了证明说话是否真实而加以核对：夷特两家头勒～（他们两个人在核对所说的话是否真实）。(為了證明說話是否真實而加以核對：夷特兩家頭勒～（他們兩個人在核對所說的話是否真實）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对榫(對榫)	對榫	见〖对式〗。(見〖對式〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对特过(對特過)	對特過	见〖对勒过〗。(見〖對勒過〗。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对头(對頭)	對頭	冤家，仇人。 ②对顽皮小孩子的怨嗔语，犹言“小冤家”：你其～，(冤家，仇人。②對頑皮小孩子的怨嗔語，猶言“小冤家”：你其～，)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对勿过(對勿過)	對勿過	客套语，过意不去的意思：屋里所在小杀，～大家（家里地方窄小，很对不起大家）。 ②对不起：我无何～夷个事体（我没有什么对不起她的事）。 ‖也说“对勿住”，“对勿起”。(客套語，過意不去的意思：屋裏所在小殺，～大家（家裏地方窄小，很對不起大家）。②對不起：我無何～夷個事體（我沒有什麽對不起她的事）。‖也說“對勿住”，“對勿起”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对勿起(對勿起)	對勿起	见〖对勿过〗。 ‖“对勿起”属于较新的说法。(見〖對勿過〗。‖“對勿起”屬於較新的說法。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对勿住(對勿住)	對勿住	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对消(對消)	對消	抵消：我脱夷两个账～特（我和他的账已经抵消了）。(抵消：我脫夷兩個賬～特（我和他的賬已經抵消了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
对鞋脚汁印(對鞋腳汁印)	對鞋腳汁印	为了证明是谁的脚印而以各自的鞋底印加以核对：偷脱子物事，勒～（偷掉了东西，在核对脚印）。 ‖脚汁印：“脚迹印”的异读。(為了證明是誰的腳印而以各自的鞋底印加以核對：偷脫子物事，勒～（偷掉了東西，在核對腳印）。‖腳汁印：“腳跡印”的異讀。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
