vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
蓬(蓬)	蓬	头髪散乱：你头毛～来，梳一梳（你头髪散乱，梳一下）。 ②用作成团的花的量词：一～花。 ‖另见。(頭髪散亂：你頭毛～來，梳一梳（你頭髪散亂，梳一下）。②用作成團的花的量詞：一～花。‖另見。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬白灰(蓬白灰)	蓬白灰	从灶口抠出的草木灰。(從灶口摳出的草木灰。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬豆(蓬豆)	蓬豆	见〖大米推刨(見〖大米推刨)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬蒿(蓬蒿)	蓬蒿	茼蒿，一种蔬菜。(茼蒿，一種蔬菜。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬花呒宁列印(蓬花嘸寧列印)	蓬花嘸寧列印	蓬花还没有列印。比喻事情连一个基本的雏形或一点儿的基础都没有：我里要起房子是～勒（我们要造房子，一点儿的基础都没有了）。 ‖蓬花：飞絮之类？(蓬花還沒有列印。比喻事情連一個基本的雛形或一點兒的基礎都沒有：我裏要起房子是～勒（我們要造房子，一點兒的基礎都沒有了）。‖蓬花：飛絮之類？)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬灰堆(蓬灰堆)	蓬灰堆	敞着被风吹的灰堆是不能发家的一种征兆。 ‖参“钝磨子、蓬灰(敞著被風吹的灰堆是不能發家的一種徵兆。‖參“鈍磨子、蓬灰)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬旧(蓬舊)	蓬舊	见〖大米推刨(見〖大米推刨)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬漏(蓬漏)	蓬漏	见〖大米推刨(見〖大米推刨)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬毛抖擞(蓬毛抖擻)	蓬毛抖擻	形容头发蓬乱的样子：个女老人家～，就像发痴鬼（这老太太头发蓬乱，就像疯子）。(形容頭髮蓬亂的樣子：個女老人家～，就像發癡鬼（這老太太頭髮蓬亂，就像瘋子）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬蓬(子)叫(蓬蓬(子)叫)	蓬蓬(子)叫	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬蓬发(蓬蓬發)	蓬蓬發	形容兴旺发达：望你特家家人家～（盼望你们家家户户兴旺发达）。(形容興旺發達：望你特家家人家～（盼望你們家家戶戶興旺發達）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬蓬松松(蓬蓬鬆鬆)	蓬蓬鬆鬆	形容草、叶子、头发、绒毛等松散开：被头晒来～(形容草、葉子、頭髮、絨毛等鬆散開：被頭曬來～)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬头痴子(蓬頭癡子)	蓬頭癡子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬头蓬脑(蓬頭蓬腦)	蓬頭蓬腦	形容（头发）蓬起的样子：头发～（头发蓬起）。(形容（頭髮）蓬起的樣子：頭髮～（頭髮蓬起）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蓬头野鸡(蓬頭野雞)	蓬頭野雞	形容头发蓬乱的样子：～赤脚鬼。(形容頭髮蓬亂的樣子：～赤腳鬼。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨(膨)	膨	肚子胀：吃子冷粥，肚皮～来（喝了凉粥，肚子胀得很）。 ②指物体因体积大而鼓风、迎风、顶风：～风。夹带着风的：～风雨。 ‖膨，《广韵》平声庚韵薄庚切“膨脝，胀皃”。另见。(肚子脹：吃子冷粥，肚皮～來（喝了涼粥，肚子脹得很）。②指物體因體積大而鼓風、迎風、頂風：～風。夾帶著風的：～風雨。‖膨，《廣韻》平聲庚韻薄庚切“膨脝，脹皃”。另見。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨(膨)	膨	凸出，鼓起：夷面货墩有点～（她颧骨有点凸出）。 ②灌满（空瓶）：～壶。 ‖(凸出，鼓起：夷面貨墩有點～（她顴骨有點凸出）。②灌滿（空瓶）：～壺。‖)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨得螺(膨得螺)	膨得螺	鼓包，突起的圆形疙瘩：额角头浪撞来有一个～（额角上撞出了一个鼓起、突起的圆形疙瘩）。(鼓包，突起的圓形疙瘩：額角頭浪撞來有一個～（額角上撞出了一個鼓起、突起的圓形疙瘩）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚合点(膨肚合點)	膨肚合點	形容孕妇肚子鼓突的样子。 ‖也说“膨肚匼点”。(形容孕婦肚子鼓突的樣子。‖也說“膨肚匼點”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚匼点(膨肚匼點)	膨肚匼點	见〖膨肚匼点(見〖膨肚匼點)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚芦穄(膨肚蘆穄)	膨肚蘆穄	指快要抽穗的甜秆。这时候的芦穄，还不甜，不能吃。(指快要抽穗的甜稈。這時候的蘆穄，還不甜，不能吃。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚皮(膨肚皮)	膨肚皮	大肚子（指怀孕）：夷吃喜酒吃子三个原日就～特（她结婚三个月就怀孕了）。(大肚子（指懷孕）：夷吃喜酒吃子三個原日就～特（她結婚三個月就懷孕了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚皮娘子(膨肚皮娘子)	膨肚皮娘子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚皮娘子——硬挺(膨肚皮娘子——硬挺)	膨肚皮娘子——硬挺	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨肚势(膨肚勢)	膨肚勢	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨墩(头)(膨墩(頭))	膨墩(頭)	鼓起、突起的地方：墙浪有一个～（墙上有一个鼓起的地方）。(鼓起、突起的地方：牆浪有一個～（牆上有一個鼓起的地方）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨额骨头(膨額骨頭)	膨額骨頭	奔儿头，额头往前凸出。(奔兒頭，額頭往前凸出。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨风(膨風)	膨風	鼓风：挑子一担芦柴，～来拢总跑勿前个（挑了一担芦苇，鼓风得很，怎么也走不前）。(鼓風：挑子一擔蘆柴，～來攏總跑勿前個（挑了一擔蘆葦，鼓風得很，怎麼也走不前）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨风雨(膨風雨)	膨風雨	指带有大风的雨，会使得行人因为鼓风而难于行走：今朝碰着～，撑子伞跑也跑勿前（今天遇上带有大风的雨，打了雨伞走都走不前）。(指帶有大風的雨，會使得行人因為鼓風而難於行走：今朝碰著～，撐子傘跑也跑勿前（今天遇上帶有大風的雨，打了雨傘走都走不前）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨鼓鼓(膨鼓鼓)	膨鼓鼓	形容鼓突的样子：围腰兜里～何物事（围裙兜里鼓鼓的，什么东西）？(形容鼓突的樣子：圍腰兜裏～何物事（圍裙兜裏鼓鼓的，什麼東西）？)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨脝(膨脝)	膨脝	形容物体庞大，不灵便：个两条被头～来，脚踏车浪踏勒无处踏（这几(形容物體龐大，不靈便：個兩條被頭～來，腳踏車浪踏勒無處踏（這幾)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨壶(膨壺)	膨壺	指在食油瓶、酱油瓶等里面的食油或酱油用完以后，去拿着空瓶子再注入食油或酱油：我～去（我去在空瓶子加食油或酱油）。(指在食油瓶、醬油瓶等裏面的食油或醬油用完以後，去拿著空瓶子再注入食油或醬油：我～去（我去在空瓶子加食油或醬油）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨结子(膨結子)	膨結子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨进膨出(膨進膨出)	膨進膨出	凹凸不平：墙起特来～子像何呀（那个墙砌得一会儿凹进去，一会儿凸出来，像什么样子）！(凹凸不平：牆起特來～子像何呀（那個牆砌得一會兒凹進去，一會兒凸出來，像什麼樣子）！)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨面鼓墩(膨面鼓墩)	膨面鼓墩	颧骨凸出。 ‖也说“膨面货墩”。(顴骨凸出。‖也說“膨面貨墩”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨面货墩(膨面貨墩)	膨面貨墩	见〖膨面鼓墩(見〖膨面鼓墩)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨奶(膨奶)	膨奶	因为乳汁积存而使得乳房感到膨胀：小囡隔子奶，夷觉着～特（小孩子断了奶，她感得乳房膨胀）。(因為乳汁積存而使得乳房感到膨脹：小囡隔子奶，夷覺著～特（小孩子斷了奶，她感得乳房膨脹）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨腩腩(膨腩腩)	膨腩腩	形容鼓起的样子：肚皮吃来～（肚子吃得有一点鼓鼓的）。(形容鼓起的樣子：肚皮吃來～（肚子吃得有一點鼓鼓的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨膨脝脝(膨膨脝脝)	膨膨脝脝	形容物体庞大，不易搬动：个只物事～弗好弄（这个东西体积大，不好对付）。 ‖脝，《广韵》平声庚韵许庚切：“脝，膨脝，胀也。”参“膨脝”。(形容物體龐大，不易搬動：個隻物事～弗好弄（這個東西體積大，不好對付）。‖脝，《廣韻》平聲庚韻許庚切：“脝，膨脝，脹也。”參“膨脝”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨气鼓(膨氣鼓)	膨氣鼓	形容心里忍耐不住：我～勒话个（我心里忍耐不住才说的）。(形容心裏忍耐不住：我～勒話個（我心裏忍耐不住才說的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
膨势(膨勢)	膨勢	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞(蟛蜞)	蟛蜞	螃蟹的一种，体小。(螃蟹的一種，體小。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞包馄饨——自戳出(蟛蜞包餛飩——自戳出)	蟛蜞包餛飩——自戳出	用蟛蜞做馅儿包馄饨——馅儿自己刺破皮儿露出来。用来指自己暴露自己。 ‖蟛蜞骨头多刺多，不宜作馅儿，会戳穿馄饨皮儿。类似的歇后语，还有“麻袋里锈钉——自戳穿”。(用蟛蜞做餡兒包餛飩——餡兒自己刺破皮兒露出來。用來指自己暴露自己。‖蟛蜞骨頭多刺多，不宜作餡兒，會戳穿餛飩皮兒。類似的歇後語，還有“麻袋裏鏽釘——自戳穿”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞闯(蟛蜞闖)	蟛蜞闖	钩蟛蜞时用来弄直蟛蜞洞的工具，是一个丁字形的木棒，头上削尖。(鉤蟛蜞時用來弄直蟛蜞洞的工具，是一個丁字形的木棒，頭上削尖。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞洞(蟛蜞洞)	蟛蜞洞	蟛蜞生存和隐蔽的泥洞。其特点是：雄蟛蜞的洞，上半部分是曲里拐弯的，雌蟛蜞的洞，从上到下都是直直的。(蟛蜞生存和隱蔽的泥洞。其特點是：雄蟛蜞的洞，上半部分是曲裏拐彎的，雌蟛蜞的洞，從上到下都是直直的。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞钩子(蟛蜞鉤子)	蟛蜞鉤子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞酱(蟛蜞醬)	蟛蜞醬	把蟛蜞打烂成浆糊状，用盐腌制后，用作小菜或调料。 ②把蟛蜞砸烂后，滤去渣滓，放上调料像蒸蛋羹一样蒸着吃，或直接把浆汁放到其他蔬菜中一起烧来吃，味道非常鲜美。(把蟛蜞打爛成漿糊狀，用鹽醃制後，用作小菜或調料。②把蟛蜞砸爛後，濾去渣滓，放上調料像蒸蛋羹一樣蒸著吃，或直接把漿汁放到其他蔬菜中一起燒來吃，味道非常鮮美。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞落缸(蟛蜞落缸)	蟛蜞落缸	一种埋在滩涂中的抓蟛蜞的缸。天热时候，蟛蜞会在夜间的滩涂上到处爬行，就会掉入埋得与地面一样平的缸里，因为缸的边沿十分光滑而爬不出去。(一種埋在灘塗中的抓蟛蜞的缸。天熱時候，蟛蜞會在夜間的灘塗上到處爬行，就會掉入埋得與地面一樣平的缸裏，因為缸的邊沿十分光滑而爬不出去。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞络子(蟛蜞絡子)	蟛蜞絡子	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞头(草)(蟛蜞頭(草))	蟛蜞頭(草)	见〖马兰头(見〖馬蘭頭)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
蟛蜞头泥(蟛蜞頭泥)	蟛蜞頭泥	蟛蜞打洞时挖出来堆在口上的泥土。(蟛蜞打洞時挖出來堆在口上的泥土。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧(捧)	捧	用双手托：～勒手里（托在手中）。 ②慷慨贡献或慷慨集聚（财物）：造桥个钞票，是大家～出来个（造桥的钱，是大家慷慨集聚起来的）。(用雙手托：～勒手裏（托在手中）。②慷慨貢獻或慷慨集聚（財物）：造橋個鈔票，是大家～出來個（造橋的錢，是大家慷慨集聚起來的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧(捧)	捧	用双手托：～一把米。 ②量词，用于能捧的东西：一～鲜花。吹捧：我里便来～（我们互相吹捧）。(用雙手托：～一把米。②量詞，用於能捧的東西：一～鮮花。吹捧：我裏便來～（我們互相吹捧）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧场(捧場)	捧場	指故意替别人的某种活动或局面吹嘘。(指故意替別人的某種活動或局面吹噓。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧大卵(捧大卵)	捧大卵	比喻拍马奉承：夷看见别人家有权末，就～（他看见别人家有权，就拍马奉承）。卵：男阴。(比喻拍馬奉承：夷看見別人家有權末，就～（他看見別人家有權，就拍馬奉承）。卵：男陰。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧筋暖鞋(捧筋暖鞋)	捧筋暖鞋	一种棉鞋的名称。由两片鞋帮合成，鞋背中间有一条筋。(一種棉鞋的名稱。由兩片鞋幫合成，鞋背中間有一條筋。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧勒天心里(捧勒天心裏)	捧勒天心裏	高举到天空中央，比喻特别看待：你如果也像你特阿姐实其生一个西啊斋儿子，我里娘老早拿你～个特（你要是也像你姐那样生个聪明儿子，我妈早就把你捧在手心里了）。(高舉到天空中央，比喻特別看待：你如果也像你特阿姐實其生一個西啊齋兒子，我裏娘老早拿你～個特（你要是也像你姐那樣生個聰明兒子，我媽早就把你捧在手心裏了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
捧一只烂冬瓜(捧一隻爛冬瓜)	捧一隻爛冬瓜	比喻有意看重和扶持别人，别人却一点儿也扶不起：我是～（我有意看重和扶持别人，别人却一点儿也扶不起）。(比喻有意看重和扶持別人，別人卻一點兒也扶不起：我是～（我有意看重和扶持別人，別人卻一點兒也扶不起）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰(碰)	碰	口角，争吵，论辩：两个人～出来特（两个人吵起来了）。 ︱夷何物神思好来讲脱能大一先，我看你脱夷两嘴唇皮也～脱迅勒（你倒是很来劲地讲了那么久，我看你跟他嘴唇皮都磨掉不少吧）。 ②雨水溅入：外头雨大来～进来特，快点关门（外面雨很大溅进来了，快关门）。雨水溅入的意思，也读阴去调。迎着、顶着（风霜雨雪）：～风。 ‖另见，，。(口角，爭吵，論辯：兩個人～出來特（兩個人吵起來了）。︱夷何物神思好來講脫能大一先，我看你脫夷兩嘴唇皮也～脫迅勒（你倒是很來勁地講了那麼久，我看你跟他嘴唇皮都磨掉不少吧）。②雨水濺入：外頭雨大來～進來特，快點關門（外面雨很大濺進來了，快關門）。雨水濺入的意思，也讀陰去調。迎著、頂著（風霜雨雪）：～風。‖另見，，。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰(碰)	碰	用手触摸：拗～夷（别摸他）。 ②碰撞：～伤。打麻将或纸牌时的一种吃牌规矩：～一对。介绍生意：～生意（介绍生意）。引起，招惹：～气。 ‖另见，，。(用手觸摸：拗～夷（別摸他）。②碰撞：～傷。打麻將或紙牌時的一種吃牌規矩：～一對。介紹生意：～生意（介紹生意）。引起，招惹：～氣。‖另見，，。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰(碰)	碰	击打、敲击：～铙鋍（击打铙鋍）。 ︱门～来（门因风吹或人推而撞击门框）。(擊打、敲擊：～鐃鋍（擊打鐃鋍）。︱門～來（門因風吹或人推而撞擊門框）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰(碰)	碰	相见，遇见：路浪～着一个亲眷（路上遇见一个亲戚）。 ｜～～老朋友（和老朋友见见面）。 ②约见，沟通：其事体你要去～～夷（这事你得去找他沟通）。 ‖另见，，。(相見，遇見：路浪～著一個親眷（路上遇見一個親戚）。｜～～老朋友（和老朋友見見面）。②約見，溝通：其事體你要去～～夷（這事你得去找他溝通）。‖另見，，。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰(子)天(碰(子)天)	碰(子)天	[暂无]([暂无])	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰∥酒(碰∥酒)	碰∥酒	∥炒菜时洒点酒：烧鱼烹点酒有味道。(∥炒菜時灑點酒：燒魚烹點酒有味道。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰鼻头转弯(碰鼻頭轉彎)	碰鼻頭轉彎	指到走不通的地方再转弯：你到个家人家屋里去，沿子河沿对直朝东跑，～就到特（你去这家人家家里，沿着河边一直往东走，到走不通的地方再转弯就到了）。(指到走不通的地方再轉彎：你到個家人家屋裏去，沿子河沿對直朝東跑，～就到特（你去這家人家家裏，沿著河邊一直往東走，到走不通的地方再轉彎就到了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰皴(碰皴)	碰皴	见〖绷皴(見〖繃皴)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰大(碰大)	碰大	指某个不存在的人，用在“要末有碰大”之类中，表示某一个地方一个人也没有：你能早去上镇，镇浪要末有～（你那么早去上街，街上是一个人也没有的）。 ‖也说“碰三郎”。(指某個不存在的人，用在“要末有碰大”之類中，表示某一個地方一個人也沒有：你能早去上鎮，鎮浪要末有～（你那麼早去上街，街上是一個人也沒有的）。‖也說“碰三郎”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰到天(碰到天)	碰到天	摸着天。 ‖旧时有个传说，几个和尚都说自己庙里的菩萨大，甲和尚说：“我们庙的菩萨是徛子(站着)～”；乙和尚说：“我们庙的菩萨是坐子(坐了)～”；丙和尚说：“我们庙的菩萨是困子(躺了)～”。(摸著天。‖舊時有個傳說，幾個和尚都說自己廟裏的菩薩大，甲和尚說：“我們廟的菩薩是徛子(站著)～”；乙和尚說：“我們廟的菩薩是坐子(坐了)～”；丙和尚說：“我們廟的菩薩是睏子(躺了)～”。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰得着煞个(碰得著煞個)	碰得著煞個	常能见到：真正好人～。 ②指少有的难得遇见的(常能見到：真正好人～。②指少有的難得遇見的)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰等账(碰等賬)	碰等賬	碰到了一张牌就能听张：七万我～。(碰到了一張牌就能聽張：七萬我～。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰顶(碰頂)	碰頂	到顶，到底，最多：赚着子十块洋钿一天～个特（赚到十元钱一天最多了）。(到頂，到底，最多：賺著子十塊洋鈿一天～個特（賺到十元錢一天最多了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰额角头(碰額角頭)	碰額角頭	碰巧，碰运气：个伐是～事体，话勿定个（这种是碰运气的事情，说不准的）。(碰巧，碰運氣：個伐是～事體，話勿定個（這種是碰運氣的事情，說不准的）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰风(碰風)	碰風	雨顺着风斜着落下来而进入廊下或室内：～来落，廊下一淘落湿特（雨顺着风斜着落下来，廊下全下湿了）。(雨順著風斜著落下來而進入廊下或室內：～來落，廊下一淘落濕特（雨順著風斜著落下來，廊下全下濕了）。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
碰和台(碰和臺)	碰和臺	四边有抽屉的方桌，常用于打麻将、赌博等。(四邊有抽屜的方桌，常用於打麻將、賭博等。)	[暂无]	拼音暂无(IPA暂无)	崇明片	崇明·崇明	崇明方言大词典	true	chongming		自旧档汇入	2026-09-16T16:01:28+08:00
