揺 U+63FA
揽 U+63FD
揾 U+63FE
揿 U+63FF
搀 U+6400
搁 U+6401
搂 U+6402
搅 U+6405
搇 U+6407
搉 U+6409
搋 U+640B
搌 U+640C
損 U+640D
搏 U+640F
搐 U+6410
搓 U+6413
搔 U+6414
搕 U+6415
搖 U+6416
搗 U+6417
搘 U+6418
搙 U+6419
搛 U+641B
搜 U+641C
搞 U+641E
搠 U+6420
搡 U+6421
搣 U+6423
搥 U+6425
搦 U+6426
搧 U+6427
搨 U+6428
搪 U+642A
搫 U+642B
搬 U+642C
搭 U+642D
搲 U+6432
搳 U+6433
搴 U+6434
搶 U+6436
携 U+643A
搽 U+643D
搿 U+643F
摀 U+6440
摁 U+6441
摃 U+6443
摄 U+6444
摆 U+6446
摇 U+6447
摈 U+6448
摊 U+644A
摌 U+644C
摍 U+644D
摏 U+644F
摑 U+6451
摒 U+6452
摔 U+6454
摘 U+6458
摙 U+6459
摜 U+645C
摞 U+645E
摟 U+645F
摡 U+6461
摣 U+6463
摤 U+6464
摥 U+6465
摧 U+6467
摩 U+6469
摭 U+646D
摮 U+646E
摯 U+646F
摳 U+6473
摴 U+6474
摶 U+6476
摷 U+6477
摸 U+6478
摹 U+6479
摺 U+647A
摻 U+647B
摿 U+647F
撁 U+6481
撂 U+6482
撄 U+6484
撅 U+6485
撇 U+6487
撈 U+6488
撏 U+648F
撐 U+6490
撑 U+6491
撒 U+6492
撓 U+6493
撕 U+6495
撗 U+6497
撘 U+6498
撙 U+6499
撚 U+649A
撞 U+649E
撟 U+649F
撢 U+64A2
撣 U+64A3
撤 U+64A4
撥 U+64A5
撧 U+64A7
撩 U+64A9
撫 U+64AB
撬 U+64AC
播 U+64AD
撮 U+64AE
撰 U+64B0
撲 U+64B2
撳 U+64B3
撵 U+64B5
撷 U+64B7
撸 U+64B8
撹 U+64B9
撺 U+64BA
撻 U+64BB
撼 U+64BC
撽 U+64BD
撾 U+64BE
撿 U+64BF
擀 U+64C0
擁 U+64C1
擂 U+64C2
擄 U+64C4
擅 U+64C5
擇 U+64C7
擉 U+64C9
擊 U+64CA
擋 U+64CB
操 U+64CD
擎 U+64CE
擐 U+64D0
擒 U+64D2
擔 U+64D4
擘 U+64D8
擙 U+64D9
據 U+64DA
擛 U+64DB
擞 U+64DE
擠 U+64E0
擡 U+64E1
擢 U+64E2
擣 U+64E3
擤 U+64E4
擦 U+64E6
擪 U+64EA
擬 U+64EC
擯 U+64EF
擰 U+64F0
擱 U+64F1
擲 U+64F2
擴 U+64F4
擷 U+64F7
擸 U+64F8
擺 U+64FA
擻 U+64FB
擼 U+64FC
擾 U+64FE
擿 U+64FF
攀 U+6500
攆 U+6506
攉 U+6509
攊 U+650A
攋 U+650B
攎 U+650E
攏 U+650F
攒 U+6512
攔 U+6514
攖 U+6516
攘 U+6518
攙 U+6519
攛 U+651B
攜 U+651C
攝 U+651D
攞 U+651E
攢 U+6522
攣 U+6523
攤 U+6524
攥 U+6525
攩 U+6529
攪 U+652A
攫 U+652B
攬 U+652C
攮 U+652E
支 U+652F
攲 U+6532
攵 U+6535
收 U+6536
攷 U+6537
攸 U+6538
改 U+6539
攻 U+653B
放 U+653E
政 U+653F
敁 U+6541
故 U+6545
效 U+6548
敌 U+654C
敎 U+654E
敏 U+654F
救 U+6551
敕 U+6555
敖 U+6556
敗 U+6557
敘 U+6558
教 U+6559
敛 U+655B
敝 U+655D
敞 U+655E
敠 U+6560
敢 U+6562
散 U+6563
敦 U+6566
敧 U+6567
敨 U+6568
敬 U+656C
数 U+6570
敲 U+6572
整 U+6574
敵 U+6575
敷 U+6577
數 U+6578
斂 U+6582
斃 U+6583
文 U+6587
斋 U+658B
斌 U+658C
斐 U+6590
斑 U+6591
斓 U+6593
斕 U+6595
斗 U+6597
料 U+6599
斛 U+659B
斜 U+659C
斟 U+659F
斡 U+65A1
斤 U+65A4
斥 U+65A5
斧 U+65A7
斩 U+65A9
斫 U+65AB
斬 U+65AC
断 U+65AD
斯 U+65AF
新 U+65B0
斲 U+65B2
斷 U+65B7
方 U+65B9
於 U+65BC
施 U+65BD
旁 U+65C1
旃 U+65C3
旄 U+65C4
旅 U+65C5
旆 U+65C6
旋 U+65CB
旌 U+65CC
族 U+65CF
旗 U+65D7
无 U+65E0
旡 U+65E1
既 U+65E2
日 U+65E5
旦 U+65E6
旧 U+65E7
旨 U+65E8
早 U+65E9
旬 U+65EC
旭 U+65ED
旮 U+65EE
旯 U+65EF
旰 U+65F0
旱 U+65F1
时 U+65F6
旷 U+65F7
旸 U+65F8
旺 U+65FA
昀 U+6600
昂 U+6602
昃 U+6603
昆 U+6606
昇 U+6607
昊 U+660A
昌 U+660C
明 U+660E
昏 U+660F
易 U+6613
昔 U+6614
昕 U+6615
昙 U+6619
昜 U+661C
星 U+661F
映 U+6620
春 U+6625
昧 U+6627
昨 U+6628
昭 U+662D
是 U+662F
昱 U+6631
昴 U+6634
昵 U+6635
昶 U+6636
昷 U+6637
昺 U+663A
昼 U+663C
显 U+663E
晁 U+6641
時 U+6642
晃 U+6643
晉 U+6649
晋 U+664B
晌 U+664C
晏 U+664F
晒 U+6652
晓 U+6653
晔 U+6654
晕 U+6655
晖 U+6656
晗 U+6657
晚 U+665A
晝 U+665D
晞 U+665E
晡 U+6661
晤 U+6664
晦 U+6666
晨 U+6668
晩 U+6669
普 U+666E
景 U+666F
晰 U+6670
晱 U+6671
晴 U+6674
晶 U+6676
晷 U+6677
智 U+667A
晾 U+667E
暂 U+6682
暇 U+6687
暈 U+6688
暉 U+6689
暑 U+6691
暖 U+6696
暗 U+6697
暝 U+669D
暢 U+66A2
暦 U+66A6
暧 U+66A7
暨 U+66A8
暫 U+66AB
暮 U+66AE
暱 U+66B1
暴 U+66B4
暵 U+66B5
暸 U+66B8
暹 U+66B9
暾 U+66BE
曄 U+66C4
曆 U+66C6
曇 U+66C7
曈 U+66C8
曉 U+66C9
曖 U+66D6
曙 U+66D9
曚 U+66DA
曜 U+66DC
曝 U+66DD
曠 U+66E0
曦 U+66E6
曩 U+66E9
曬 U+66EC
曰 U+66F0
曱 U+66F1
曲 U+66F2
曳 U+66F3
更 U+66F4
曷 U+66F7
書 U+66F8
曹 U+66F9
曼 U+66FC
曾 U+66FE
替 U+66FF
最 U+6700
朁 U+6701
會 U+6703
朆 U+6706
月 U+6708
有 U+6709
朋 U+670B
服 U+670D
朓 U+6713
朔 U+6714
朕 U+6715
朗 U+6717
望 U+671B
朝 U+671D
朞 U+671E
期 U+671F
朥 U+6725
朦 U+6726
朧 U+6727
木 U+6728
未 U+672A
末 U+672B
本 U+672C
札 U+672D
朮 U+672E
术 U+672F
朱 U+6731
朳 U+6733
朴 U+6734
朵 U+6735
朶 U+6736
机 U+673A
朽 U+673D
朾 U+673E
杀 U+6740
杂 U+6742
权 U+6743
杆 U+6746
杈 U+6748
杉 U+6749
杌 U+674C
李 U+674E
杏 U+674F
材 U+6750
村 U+6751
杓 U+6753
杖 U+6756
杜 U+675C
杞 U+675E
束 U+675F
杠 U+6760
条 U+6761
来 U+6765
杨 U+6768
杪 U+676A
杭 U+676D
杯 U+676F
杰 U+6770
東 U+6771
杲 U+6772
杳 U+6773
杴 U+6774
杵 U+6775
杷 U+6777
松 U+677E
板 U+677F
极 U+6781
构 U+6784
枅 U+6785
枇 U+6787
枉 U+6789
枋 U+678B
析 U+6790
枕 U+6795
林 U+6797
枚 U+679A
果 U+679C
枝 U+679D
枞 U+679E
枢 U+67A2
枣 U+67A3
枥 U+67A5
枨 U+67A8
枪 U+67AA
枫 U+67AB
枭 U+67AD
枮 U+67AE
枯 U+67AF
枰 U+67B0
枱 U+67B1
枲 U+67B2
枳 U+67B3
枵 U+67B5
架 U+67B6
枷 U+67B7
枸 U+67B8
枼 U+67BC
柄 U+67C4
柈 U+67C8
柏 U+67CF
某 U+67D0
柑 U+67D1
柒 U+67D2
染 U+67D3
柔 U+67D4
柘 U+67D8
柚 U+67DA
柜 U+67DC
柝 U+67DD
柞 U+67DE
柠 U+67E0
柢 U+67E2
查 U+67E5
柩 U+67E9
柬 U+67EC
柯 U+67EF
柱 U+67F1
柳 U+67F3
柴 U+67F4
柵 U+67F5
柺 U+67FA
柽 U+67FD
柿 U+67FF
栀 U+6800
栅 U+6805
标 U+6807
栈 U+6808
栉 U+6809
栋 U+680B
栎 U+680E
栏 U+680F
树 U+6811
栓 U+6813
栖 U+6816
栗 U+6817
栝 U+681D
校 U+6821
栢 U+6822
栨 U+6828
栩 U+6829
株 U+682A
栲 U+6832
栳 U+6833
样 U+6837
核 U+6838
根 U+6839
格 U+683C
栽 U+683D
栾 U+683E
栿 U+683F
桀 U+6840
桁 U+6841
桂 U+6842
桃 U+6843
桄 U+6844
桅 U+6845
框 U+6846
案 U+6848
桊 U+684A
桌 U+684C
桐 U+6850
桑 U+6851
桓 U+6853
桔 U+6854
桕 U+6855
桠 U+6860
桡 U+6861
桢 U+6862
档 U+6863
桥 U+6865
桦 U+6866
桧 U+6867
桨 U+6868
桩 U+6869
桯 U+686F
桲 U+6872
桴 U+6874
桶 U+6876
桸 U+6878
桿 U+687F
梁 U+6881
梃 U+6883
梅 U+6885
梆 U+6886
梓 U+6893
梔 U+6894
梗 U+6897
條 U+689D
梟 U+689F
梢 U+68A2
梦 U+68A6
梧 U+68A7
梨 U+68A8
梭 U+68AD
梯 U+68AF
械 U+68B0
梳 U+68B3
梵 U+68B5
检 U+68C0
棂 U+68C2
棄 U+68C4
棉 U+68C9
棋 U+68CB
棌 U+68CC
棍 U+68CD
棒 U+68D2
棔 U+68D4
棕 U+68D5
棖 U+68D6
棗 U+68D7
棘 U+68D8
棚 U+68DA
棟 U+68DF
棠 U+68E0
棡 U+68E1
棣 U+68E3
棤 U+68E4
棧 U+68E7
棩 U+68E9
棬 U+68EC
森 U+68EE
棰 U+68F0
棱 U+68F1
棲 U+68F2
棵 U+68F5
棺 U+68FA
椀 U+6900
椁 U+6901
椅 U+6905
植 U+690D
椎 U+690E
椏 U+690F
椐 U+6910
椒 U+6912
椟 U+691F
椠 U+6920
椤 U+6924
椭 U+692D
椰 U+6930
椴 U+6934
椹 U+6939
椽 U+693D
椿 U+693F
楂 U+6942
楊 U+694A
楐 U+6950
楓 U+6953
楔 U+6954
楚 U+695A
楝 U+695D
楞 U+695E
楠 U+6960
楣 U+6963
楦 U+6966
楨 U+6968
楫 U+696B
業 U+696D
楮 U+696E
極 U+6975
楷 U+6977
楸 U+6978
楹 U+6979
楼 U+697C
概 U+6982
榄 U+6984
榆 U+6986
榈 U+6988
榉 U+6989
榔 U+6994
榕 U+6995
榖 U+6996
榘 U+6998
榛 U+699B
榜 U+699C
榧 U+69A7
榨 U+69A8
榪 U+69AA
榫 U+69AB
榭 U+69AD
榮 U+69AE
榲 U+69B2
榴 U+69B4
榷 U+69B7
榻 U+69BB
榼 U+69BC
榿 U+69BF
槁 U+69C1
槃 U+69C3
構 U+69CB
槌 U+69CC
槍 U+69CD
槎 U+69CE
槏 U+69CF
槐 U+69D0
槓 U+69D3
槖 U+69D6
様 U+69D8
槙 U+69D9
槛 U+69DB
槟 U+69DF
槢 U+69E2
槧 U+69E7
槨 U+69E8
槪 U+69EA
槭 U+69ED
槳 U+69F3
槷 U+69F7
槽 U+69FD
槿 U+69FF
樁 U+6A01
樂 U+6A02
樅 U+6A05
樊 U+6A0A
樑 U+6A11
樓 U+6A13
樘 U+6A18
標 U+6A19
樞 U+6A1E
樟 U+6A1F
模 U+6A21
樣 U+6A23
樨 U+6A28
横 U+6A2A
樯 U+6A2F
樱 U+6A31
樵 U+6A35
樸 U+6A38
樹 U+6A39
樺 U+6A3A
樽 U+6A3D
橃 U+6A43
橄 U+6A44
橇 U+6A47
橈 U+6A48
橋 U+6A4B
橐 U+6A50
橑 U+6A51
橕 U+6A55
橘 U+6A58
橙 U+6A59
橛 U+6A5B
機 U+6A5F
橡 U+6A61
橢 U+6A62
橫 U+6A6B
橱 U+6A71
橹 U+6A79
橼 U+6A7C
檀 U+6A80
檁 U+6A81
檐 U+6A90
檔 U+6A94
檗 U+6A97
檛 U+6A9B
檜 U+6A9C
檠 U+6AA0
檢 U+6AA2
檣 U+6AA3
檩 U+6AA9
檬 U+6AAC
檯 U+6AAF
檳 U+6AB3
檸 U+6AB8
檻 U+6ABB
櫃 U+6AC3
櫊 U+6ACA
櫋 U+6ACB
櫓 U+6AD3
櫚 U+6ADA
櫝 U+6ADD
櫞 U+6ADE
櫟 U+6ADF
櫥 U+6AE5
櫪 U+6AEA
櫸 U+6AF8
櫻 U+6AFB
櫼 U+6AFC
欄 U+6B04
權 U+6B0A
欏 U+6B0F
欒 U+6B12
欖 U+6B16
欛 U+6B1B
欝 U+6B1D
欞 U+6B1E
欠 U+6B20
次 U+6B21
欢 U+6B22
欣 U+6B23
欧 U+6B27
欱 U+6B31
欲 U+6B32
欶 U+6B36
欸 U+6B38
欹 U+6B39
欺 U+6B3A
欽 U+6B3D
款 U+6B3E
歃 U+6B43
歆 U+6B46
歇 U+6B47
歉 U+6B49
歊 U+6B4A
歌 U+6B4C
歎 U+6B4E
歐 U+6B50
歙 U+6B59
歡 U+6B61
止 U+6B62
正 U+6B63
此 U+6B64
步 U+6B65
武 U+6B66
歧 U+6B67
歩 U+6B69
歪 U+6B6A
歲 U+6B72
歷 U+6B77
歸 U+6B78
歹 U+6B79
歺 U+6B7A
死 U+6B7B
歼 U+6B7C
歿 U+6B7F
殁 U+6B81
殂 U+6B82
殃 U+6B83
殄 U+6B84
殆 U+6B86
殇 U+6B87
殉 U+6B89
殊 U+6B8A
残 U+6B8B
殍 U+6B8D
殒 U+6B92
殓 U+6B93
殖 U+6B96
殘 U+6B98
殚 U+6B9A
殛 U+6B9B
殞 U+6B9E
殟 U+6B9F
殡 U+6BA1
殤 U+6BA4
殫 U+6BAB
殭 U+6BAD
殮 U+6BAE
殯 U+6BAF
殲 U+6BB2
殳 U+6BB3
殴 U+6BB4
段 U+6BB5
殷 U+6BB7
殺 U+6BBA
殻 U+6BBB
殼 U+6BBC
殿 U+6BBF
毀 U+6BC0
毁 U+6BC1
毂 U+6BC2
毃 U+6BC3
毅 U+6BC5
毆 U+6BC6
毋 U+6BCB
母 U+6BCD
每 U+6BCF
毒 U+6BD2
毓 U+6BD3
比 U+6BD4
毕 U+6BD5
毗 U+6BD7
毙 U+6BD9
毚 U+6BDA
毛 U+6BDB
毡 U+6BE1
毫 U+6BEB
毬 U+6BEC
毯 U+6BEF
毻 U+6BFB
毽 U+6BFD
氄 U+6C04
氅 U+6C05
氈 U+6C08
氊 U+6C0A
氏 U+6C0F
氐 U+6C10
民 U+6C11
氓 U+6C13
气 U+6C14
氖 U+6C16
氙 U+6C19
氛 U+6C1B
氟 U+6C1F
氢 U+6C22
氣 U+6C23
氤 U+6C24
氦 U+6C26
氧 U+6C27
氨 U+6C28
氫 U+6C2B
氮 U+6C2E
氯 U+6C2F
氰 U+6C30
水 U+6C34
氵 U+6C35
永 U+6C38
氹 U+6C39
氼 U+6C3C
氽 U+6C3D
氾 U+6C3E
汀 U+6C40
汁 U+6C41
求 U+6C42
汆 U+6C46
汇 U+6C47
汉 U+6C49
汊 U+6C4A
汏 U+6C4F
汐 U+6C50
汔 U+6C54
汕 U+6C55
汗 U+6C57
汙 U+6C59
汚 U+6C5A
汛 U+6C5B
汝 U+6C5D
汞 U+6C5E
江 U+6C5F
池 U+6C60
污 U+6C61
汤 U+6C64
汨 U+6C68
汩 U+6C69
汪 U+6C6A
汰 U+6C70
汲 U+6C72
汴 U+6C74
汹 U+6C79
決 U+6C7A
汽 U+6C7D
汾 U+6C7E
沁 U+6C81
沂 U+6C82
沃 U+6C83
沅 U+6C85
沆 U+6C86
沈 U+6C88
沉 U+6C89
沌 U+6C8C
沏 U+6C8F
沐 U+6C90
沑 U+6C91
沒 U+6C92
沓 U+6C93
沔 U+6C94
沖 U+6C96
沙 U+6C99
沛 U+6C9B
沟 U+6C9F
没 U+6CA1
沤 U+6CA4
沥 U+6CA5
沦 U+6CA6
沧 U+6CA7
沪 U+6CAA
沫 U+6CAB
沮 U+6CAE
沰 U+6CB0
沱 U+6CB1
河 U+6CB3
沵 U+6CB5
沸 U+6CB8
油 U+6CB9
治 U+6CBB
沼 U+6CBC
沽 U+6CBD
沾 U+6CBE
沿 U+6CBF
況 U+6CC1
泄 U+6CC4
泅 U+6CC5
泉 U+6CC9
泊 U+6CCA
泌 U+6CCC
泏 U+6CCF
泐 U+6CD0
泒 U+6CD2
泓 U+6CD3
泔 U+6CD4
法 U+6CD5
泖 U+6CD6
泗 U+6CD7
泙 U+6CD9
泛 U+6CDB
泞 U+6CDE
泠 U+6CE0
泡 U+6CE1
波 U+6CE2
泣 U+6CE3
泥 U+6CE5
注 U+6CE8
泪 U+6CEA
泫 U+6CEB
泯 U+6CEF
泰 U+6CF0
泱 U+6CF1
泳 U+6CF3
泵 U+6CF5
泸 U+6CF8
泻 U+6CFB
泼 U+6CFC
泽 U+6CFD
泾 U+6CFE
洁 U+6D01
洄 U+6D04
洇 U+6D07
洋 U+6D0B
洌 U+6D0C
洒 U+6D12
洗 U+6D17
洘 U+6D18
洙 U+6D19
洚 U+6D1A
洛 U+6D1B
洞 U+6D1E
洡 U+6D21
津 U+6D25
洩 U+6D29
洪 U+6D2A
洭 U+6D2D
洮 U+6D2E
洱 U+6D31
洲 U+6D32
洴 U+6D34
洵 U+6D35
洶 U+6D36
洷 U+6D37
洸 U+6D38
活 U+6D3B
洼 U+6D3C
洽 U+6D3D
派 U+6D3E
流 U+6D41
浃 U+6D43
浄 U+6D44
浅 U+6D45
浆 U+6D46
浇 U+6D47
浊 U+6D4A
测 U+6D4B
济 U+6D4E
浏 U+6D4F
浑 U+6D51
浒 U+6D52
浓 U+6D53
浔 U+6D54
浙 U+6D59
浚 U+6D5A
浛 U+6D5B
浜 U+6D5C
浞 U+6D5E
浣 U+6D63
浦 U+6D66
浩 U+6D69
浪 U+6D6A
浮 U+6D6E
浴 U+6D74
海 U+6D77
浸 U+6D78
浹 U+6D79
涂 U+6D82
涅 U+6D85
涇 U+6D87
消 U+6D88
涉 U+6D89
涌 U+6D8C
涎 U+6D8E
涑 U+6D91
涓 U+6D93
涔 U+6D94
涕 U+6D95
涛 U+6D9B
涝 U+6D9D
涞 U+6D9E
涟 U+6D9F
涡 U+6DA1
涣 U+6DA3
涤 U+6DA4
润 U+6DA6
涧 U+6DA7
涨 U+6DA8
涩 U+6DA9
涬 U+6DAC
涮 U+6DAE
涯 U+6DAF
液 U+6DB2
涴 U+6DB4
涵 U+6DB5
涸 U+6DB8
涼 U+6DBC
涾 U+6DBE
涿 U+6DBF
淀 U+6DC0
淄 U+6DC4
淅 U+6DC5
淆 U+6DC6
淇 U+6DC7
淈 U+6DC8
淋 U+6DCB
淌 U+6DCC
淑 U+6DD1
淒 U+6DD2
淖 U+6DD6
淘 U+6DD8
淙 U+6DD9
淚 U+6DDA
淝 U+6DDD
淞 U+6DDE
淡 U+6DE1
淤 U+6DE4
淥 U+6DE5
淦 U+6DE6
淨 U+6DE8
淩 U+6DE9
淪 U+6DEA
淫 U+6DEB
淬 U+6DEC
淮 U+6DEE
深 U+6DF1
淳 U+6DF3
淴 U+6DF4
淵 U+6DF5
淶 U+6DF6
混 U+6DF7
淸 U+6DF8
淹 U+6DF9
淺 U+6DFA
添 U+6DFB
淼 U+6DFC
清 U+6E05
渊 U+6E0A
渌 U+6E0C
渍 U+6E0D
渎 U+6E0E
渐 U+6E10
渑 U+6E11
渔 U+6E14
渗 U+6E17
渙 U+6E19
渚 U+6E1A
減 U+6E1B
渝 U+6E1D
渠 U+6E20
渡 U+6E21
渣 U+6E23
渤 U+6E24
渥 U+6E25
渦 U+6E26
渧 U+6E27
温 U+6E29
渫 U+6E2B
測 U+6E2C
渭 U+6E2D
港 U+6E2F
渲 U+6E32
渳 U+6E33
渴 U+6E34
游 U+6E38
渹 U+6E39
渺 U+6E3A
渾 U+6E3E
湃 U+6E43
湄 U+6E44
湉 U+6E49
湊 U+6E4A
湍 U+6E4D
湎 U+6E4E
湔 U+6E54
湖 U+6E56
湘 U+6E58
湛 U+6E5B
湠 U+6E60
湧 U+6E67
湮 U+6E6E
湯 U+6E6F
湴 U+6E74
湾 U+6E7E
湿 U+6E7F
満 U+6E80
溃 U+6E83
溅 U+6E85
溇 U+6E87
溉 U+6E89
溍 U+6E8D
溏 U+6E8F
源 U+6E90
準 U+6E96
溘 U+6E98
溚 U+6E9A
溜 U+6E9C
溝 U+6E9D
溟 U+6E9F
溢 U+6EA2
溥 U+6EA5
溧 U+6EA7
溪 U+6EAA
溫 U+6EAB
溯 U+6EAF
溲 U+6EB2
溴 U+6EB4
溶 U+6EB6
溺 U+6EBA
溻 U+6EBB
溼 U+6EBC
滀 U+6EC0
滁 U+6EC1
滂 U+6EC2
滃 U+6EC3
滄 U+6EC4
滅 U+6EC5
滇 U+6EC7
滉 U+6EC9
滋 U+6ECB
滌 U+6ECC
滎 U+6ECE
滑 U+6ED1
滒 U+6ED2
滓 U+6ED3
滔 U+6ED4
滕 U+6ED5
滗 U+6ED7
滙 U+6ED9
滚 U+6EDA
滞 U+6EDE
满 U+6EE1
滤 U+6EE4
滥 U+6EE5
滦 U+6EE6
滧 U+6EE7
滨 U+6EE8
滩 U+6EE9
滫 U+6EEB
滬 U+6EEC
滮 U+6EEE
滯 U+6EEF
滲 U+6EF2
滴 U+6EF4
滷 U+6EF7
滸 U+6EF8
滾 U+6EFE
滿 U+6EFF
漁 U+6F01
漂 U+6F02
漆 U+6F06
漉 U+6F09
漊 U+6F0A
漍 U+6F0D
漏 U+6F0F
漑 U+6F11
漓 U+6F13
演 U+6F14
漕 U+6F15
漘 U+6F18
漚 U+6F1A
漞 U+6F1E
漠 U+6F20
漢 U+6F22
漣 U+6F23
漥 U+6F25
漩 U+6F29
漪 U+6F2A
漫 U+6F2B
漬 U+6F2C
漯 U+6F2F
漱 U+6F31
漲 U+6F32
漳 U+6F33
漷 U+6F37
漸 U+6F38
漺 U+6F3A
漾 U+6F3E
漿 U+6F3F
潁 U+6F41
潇 U+6F47
潎 U+6F4E
潑 U+6F51
潔 U+6F54
潘 U+6F58
潛 U+6F5B
潜 U+6F5C
潞 U+6F5E
潡 U+6F61
潢 U+6F62
潤 U+6F64
潦 U+6F66
潭 U+6F6D
潮 U+6F6E
潯 U+6F6F
潰 U+6F70
潲 U+6F72
潴 U+6F74
潷 U+6F77
潸 U+6F78
潺 U+6F7A
潼 U+6F7C
潽 U+6F7D
澀 U+6F80
澄 U+6F84
澆 U+6F86
澇 U+6F87
澈 U+6F88
澎 U+6F8E
澔 U+6F94
澗 U+6F97
澜 U+6F9C
澠 U+6FA0
澡 U+6FA1
澣 U+6FA3
澤 U+6FA4
澥 U+6FA5
澧 U+6FA7
澱 U+6FB1
澳 U+6FB3
澹 U+6FB9
澾 U+6FBE
激 U+6FC0
濁 U+6FC1
濃 U+6FC3
濎 U+6FCE
濑 U+6FD1
濒 U+6FD2
濔 U+6FD4
濕 U+6FD5
濘 U+6FD8
濛 U+6FDB
濞 U+6FDE
濟 U+6FDF
濠 U+6FE0
濡 U+6FE1
濤 U+6FE4
濦 U+6FE6
濫 U+6FEB
濬 U+6FEC
濮 U+6FEE
濯 U+6FEF
濱 U+6FF1
濺 U+6FFA
濾 U+6FFE
瀁 U+7001
瀅 U+7005
瀆 U+7006
瀉 U+7009
瀊 U+700A
瀋 U+700B
瀏 U+700F
瀑 U+7011
瀓 U+7013
瀕 U+7015
瀘 U+7018
瀚 U+701A
瀛 U+701B
瀝 U+701D
瀟 U+701F
瀣 U+7023
瀦 U+7026
瀨 U+7028
瀰 U+7030
瀴 U+7034
瀺 U+703A
瀾 U+703E
灌 U+704C
灏 U+704F
灑 U+7051
灒 U+7052
灘 U+7058
灝 U+705D
灠 U+7060
灣 U+7063
灤 U+7064
火 U+706B
灭 U+706D
灯 U+706F
灰 U+7070
灵 U+7075
灶 U+7076
灸 U+7078
灼 U+707C
災 U+707D
灾 U+707E
灿 U+707F
炀 U+7080
炄 U+7084
炉 U+7089
炊 U+708A
炎 U+708E
炒 U+7092
炔 U+7094
炕 U+7095
炖 U+7096
炙 U+7099
炜 U+709C
炝 U+709D
炫 U+70AB
炬 U+70AC
炭 U+70AD
炮 U+70AE
炯 U+70AF
炱 U+70B1
炳 U+70B3
炷 U+70B7
炸 U+70B8
点 U+70B9
為 U+70BA
炼 U+70BC
炽 U+70BD
烀 U+70C0
烁 U+70C1
烂 U+70C2
烈 U+70C8
烊 U+70CA
烏 U+70CF
烔 U+70D4
烘 U+70D8
烙 U+70D9
烛 U+70DB
烜 U+70DC
烝 U+70DD
烟 U+70DF
烤 U+70E4
烦 U+70E6
烧 U+70E7
烨 U+70E8
烩 U+70E9
烫 U+70EB
烬 U+70EC
热 U+70ED
烷 U+70F7
烹 U+70F9
烽 U+70FD
焅 U+7105
焇 U+7107
焉 U+7109
焊 U+710A
焋 U+710B
焌 U+710C
焐 U+7110
焕 U+7115
焖 U+7116
焗 U+7117
焘 U+7118
焙 U+7119
焚 U+711A
焠 U+7120
無 U+7121
焦 U+7126
焮 U+712E
焯 U+712F
焰 U+7130
焱 U+7131
然 U+7136
煅 U+7145
煆 U+7146
煇 U+7147
煉 U+7149
煊 U+714A
煌 U+714C
煎 U+714E
煏 U+714F
煒 U+7152
煓 U+7153
煙 U+7159
煜 U+715C
煝 U+715D
煞 U+715E
煠 U+7160
煢 U+7162
煤 U+7164
煥 U+7165
煦 U+7166
照 U+7167
煨 U+7168
煩 U+7169
煬 U+716C
煮 U+716E
煲 U+7172
煳 U+7173
煴 U+7174
煸 U+7178
煺 U+717A
煼 U+717C
煽 U+717D
熄 U+7184
熇 U+7187
熊 U+718A
熏 U+718F
熒 U+7192
熔 U+7194
熗 U+7197
熘 U+7198
熙 U+7199
熝 U+719D
熟 U+719F
熠 U+71A0
熡 U+71A1
熢 U+71A2
熣 U+71A3
熥 U+71A5
熨 U+71A8
熬 U+71AC
熯 U+71AF
熱 U+71B1
熹 U+71B9
熾 U+71BE
燁 U+71C1
燂 U+71C2
燃 U+71C3
燈 U+71C8
燉 U+71C9
燎 U+71CE
燏 U+71CF
燐 U+71D0
燒 U+71D2
燔 U+71D4
燕 U+71D5
燖 U+71D6
燘 U+71D8
燙 U+71D9
燜 U+71DC
營 U+71DF
燠 U+71E0
燡 U+71E1
燥 U+71E5
燦 U+71E6
燧 U+71E7
燭 U+71ED
燴 U+71F4
燹 U+71F9
燻 U+71FB
燼 U+71FC
燾 U+71FE
爁 U+7201
爆 U+7206
爉 U+7209
爊 U+720A
爍 U+720D
爐 U+7210
爛 U+721B
爣 U+7223
爨 U+7228
爪 U+722A
爬 U+722C
爭 U+722D
爮 U+722E
爰 U+7230
爱 U+7231
爲 U+7232
爵 U+7235
父 U+7236
爷 U+7237
爸 U+7238
爹 U+7239
爺 U+723A
爻 U+723B
爽 U+723D
爾 U+723E
爿 U+723F
牀 U+7240
牁 U+7241
牂 U+7242
牆 U+7246
片 U+7247
版 U+7248
牌 U+724C
牍 U+724D
牒 U+7252
牘 U+7258
牙 U+7259
牚 U+725A
牛 U+725B
牝 U+725D
牟 U+725F
牠 U+7260
牡 U+7261
牢 U+7262
牦 U+7266
牧 U+7267
物 U+7269
牮 U+726E
牯 U+726F
牲 U+7272
牵 U+7275
牸 U+7278
特 U+7279
牺 U+727A
牽 U+727D
犀 U+7280
犁 U+7281
犄 U+7284
犇 U+7287
犊 U+728A
犍 U+728D
犒 U+7292
犖 U+7296
犗 U+7297
犟 U+729F
犢 U+72A2
犧 U+72A7
犬 U+72AC
犭 U+72AD
犮 U+72AE
犯 U+72AF
状 U+72B6
