【出道】,【出道】,cekdhao/cek dhao(cakdhao/cak dhao),tsʰəʔ dɔ /tsʰəʔ dɔ (tsʰᴀʔ dɔ /tsʰᴀʔ dɔ ),〈动〉﹝旧﹞指满师；现常指成熟，能独立处事：搿个小囡已经～了，爷娘勿要再脱伊担心啥了。,tsheq3 dau44
【有种】,【有种】,yhouzong/yhou zong,ɦiɤ tsoŋ /ɦiɤ tsoŋ ,〈动〉有能耐，有胆量：侬～脱阿拉比一比。,yeu22 tson44
【自相信】,【自相信】,shyxianxin(shyxiangxin),zɿ ɕia ̃ ɕiŋ (zɿ ɕiɑ̃ ɕiŋ ),只信自己，很自负：伊样样事体侪勿听别人意见，自作聪明～。,zy22 shian55 shin21
【魁劲】,【魁劲】,°kuejin,kʰuᴇ tɕiŋ ,〈名〉自以为是的样子。,khue55 cin21
【标劲】,【标劲】,°biaojin,piɔ tɕiŋ ,〈名〉傲慢、瞧不起人的样子。,piau55 cin21
【吃牢伊】,【吃牢伊】,qiklaoyhi,tɕʰiɪʔ lɔ ɦi ,①咬住他。②盯住他。③认定他干某事。,chiq3 lau55 yi21
【强出头】,【强出头】,jhiancek dhou(jhiangcak dhou),dʑia ̃ tsʰəʔ dɤ (dʑiɑ̃ tsʰᴀʔ dɤ ),强出头,jian22 tsheq4 deu23
【神气十足】,【神气十足】,shenqi shekzok(shenqi shakzok),zəŋ tɕʰi zəʔ tsoʔ (zəŋ tɕʰi zᴀʔ tsoʔ ),很有精神。,zen22 chi44 zeq1 tsoq23
【有长心】,【有长心】,yhou shanxin(yhou shangxin),ɦiɤ za ̃ ɕiŋ (ɦiɤ zɑ̃ ɕiŋ ),能持久：伊做生活～。,yeu23 zan22 shin44
【有才情】,【有才情】,yhou shexhin,ɦiɤ zᴇ ʑiŋ ,﹝旧﹞聪明会出主意：急辰光想办法全靠～。,yeu23 ze22 zhin44
【有型】,【有型】,yhou yhin,ɦiɤ ɦiŋ ,①长相、身材很吸引人：帅哦？班级里就是伊最～味②有派头：伊拉认为手夹洋烟，喷云吐雾，属于～。,yeu23 yin23
【有腔调】,【有腔调】,yhouqiandhiao/yhou °qiandhiao(yhouqiangdhiao/yhou °qiangdhiao),ɦiɤ tɕʰia ̃ diɔ /ɦiɤ 'tɕʰia ̃ diɔ (ɦiɤ tɕʰiɑ̃ diɔ /ɦiɤ 'tɕʰiɑ̃ diɔ ),①人的行为举止时髦潇洒、有个性：跟～个男小囡辣辣一道，真是一种享受②事情做得有章法，样子好：侬做个事体～。,yeu22 chian55 diau21
【有花头】,【有花头】,yhouhodhou/yhou °hodou,ɦiɤ ho dɤ /ɦiɤ 'ho tɤ ,①有看头，有戏：还是只话剧有眼花头，还有两只呒啥看头。②有婚外恋：搿个男人倒看勿出，外头也会～个。③有本事，有路道：介难个事体侬也做好了，侬～个,yeu22 ho55 deu21
【有眼味道】,【有眼味道】,yhounge midhao,ɦiɤ ŋᴇ mi dɔ ,①有点滋味。②有点感觉。③说的话有点道理。,yeu22 nge44 mi22 dau44
【有派】,【有派】,yhou pa,ɦiɤ pʰa ,有办法，有面子：伊一喊，人家侪来了，伊真～。,yeu23 pha34
【有力把】,【有力把】,yhou likbo,ɦiɤ liɪʔ po ,①实力雄厚，有本事：搿个老板～，拉长三角侪有伊个经营点。②有势力，有背景：搿两个老兄侬勿好去瞎碰个，伊拉是～个，侬哪能碰得过。,yeu23 liq1 po23
【有face】,【有face】,yhou fesy,ɦiɤ fᴇ sɿ ,有面子：今朝侬打扮得真～。,yeu23 fe55 sy21
【有个性】,【有个性】,yhou guxin,ɦiɤ ku ɕiŋ ,①对一个人长得不怎么样又不便直说他难看时的委婉表达：伊末，长得蛮～。②区别于大众，按自己的方式生活：伊搿作派～。,yeu23 ku33 shin44
【有feeling】,【有feeling】,yhou °filin,ɦiɤ 'fi liŋ ,有感觉：伊个一举一动，常常使我～。,yeu23 fi55 lin21
【有sense】,【有sense】,yhou °sensy,ɦiɤ 'səŋ sɿ ,从“有感觉”引出，外形好，潇洒，有品位：侬看个MM， 真正～,yeu23 sen55 sy21
【看样】,【看样】,koe yhan(koe yhang),kʰø ɦia ̃ (kʰø ɦiɑ̃ ),学样：一堆人一直辣辣一道，会相互～个。,khoe52 yan23
【学样劲】,【学样劲】,hhokyhanjin(hhokyhangjin),ɦoʔ ɦia ̃ tɕiŋ (ɦoʔ ɦiɑ̃ tɕiŋ ),老是学别人的样，模仿别人：搿个人～真足。,ghoq1 yan22 cin23
【好吃吃】,【好吃吃】,haoqikqik,hɔ tɕʰiɪʔ tɕʰiɪʔ ,因老实而易被人欺侮：老实人，～丨伊忒老实，常常拨人家～。,hau33 chiq5 chiq21
【怕现世】,【怕现世】,po yhisy,pʰo ɦi sɿ ,﹝旧﹞害臊，怕难为情。,pho34 yi22 sy44
【兜得转】,【兜得转】,°doudekzoe(°doudakzoe),tɤ təʔ tsø ('tɤ tᴀʔ tsø ),善于处理各种关系，路路通：叫伊去好味，伊是～来死个。,teu55 teq3 tsoe21
【抓狂】,【抓狂】,°za ghuang,tsa guɑ̃ ,①〈动〉不知道怎么办，不知所措。②火躁，因情绪烦乱而要发疯或野蛮。③像把螃蟹抓起来，它就手舞足蹈的样子。,tsa52 guaon23
【肚皮里塞只洋山芋】,【肚皮里塞只洋山芋】,dhubhili sekzak yhanseyhu(dhubhili sakzak yhangseyhu),du bi li səʔ tsᴀʔ ɦia ̃ sᴇ ɦy (du bi li sᴀʔ tsᴀʔ ɦiɑ̃ sᴇ ɦy ),肚子里塞一只土豆，喻笨蛋。◇“土豆”与“土头”同音。,du22 bi55 li21 se33 tsaq4 yan22 se55 yu21
【因头】,【因头】,°yindhou,iŋ dɤ ,①〈名〉理由，缘由：说话要听音，搿桩事体是有～个。②〈名〉借口，岔儿：伊要寻～报复。,in55 deu21
【借口】,【借口】,jiakou,tɕiᴀʔ ɤ ,借口,cia33 kheu44
【推头】,【推头】,°tedhou,tʰᴇ dɤ ,①〈名〉借口。②〈动〉推托，找借口：～仔做生意咾，各人借仔钞票走。,the55 deu21
【原因】,【原因】,nyuoeyin(nyuyin),nyuø iŋ (nyu iŋ ),原因,gnioe22 in44
【道理】,【道理】,dhaoli,dɔ li ,①〈名〉规律。②〈名〉根据，理由。③〈名〉原因：啥个～，伊老是盯牢我。,dau22 li44
【理由】,【理由】,liyhou,li ɦiɤ ,理由,li22 yeu44
【大道】,【大道】,dhadhao,da dɔ ,①〈形〉道理充足：大家做事体要～点。②〈名〉正道消息：大家听消息要听～，勿要热心小道消息。③〈名〉大道理。,da22 dau44
【着脚信】,【着脚信】,shakjiakxin(shakjikxin),zᴀʔ tɕiᴀʔ ɕiŋ (zᴀʔ tɕiɪʔ ɕiŋ ),〈名〉完全真实的有着落的信息：我问着一个～。,zaq1 ciaq2 shin23
【来头】,【来头】,ledhou,lᴇ dɤ ,来头,le22 deu44
【秘密】,【秘密】,bimik/mimik,pi miɪʔ /mi miɪʔ ,秘密,pi33 miq4
【办法】,【办法】,bhefak,bᴇ fᴀʔ ,办法,be22 faq4
【老法】,【老法】,laofak,lɔ fᴀʔ ,①〈名〉老办法，旧式：中暑个人，～是用刮痧个办法。②〈名〉﹝旧﹞风俗，旧传统：十二月廿三，～要送灶家菩萨。,lau22 faq4
【老套头】,【老套头】,laotaodhou,lɔ tʰɔ dɤ ,〈名〉老一套的办法：阿拉勿欢喜～，要创新，看看新办法比～到底好几化。,lau22 thau55 deu21
【枪花】,【枪花】,°qianho(°qiangho),’tɕʰia ̃ ho ('tɕʰiɑ̃ ho ),〈名〉花招，花样，伎俩：侬搿种～呒啥稀奇,chian55 ho21
【头子】,【头子】,dhouzy,dɤ tsɿ ,〈名〉办事或处理人际关系的脑筋：伊～活络，样样案子侪弄得着。,deu22 tsy44
【法道】,【法道】,fakdhao,fᴀʔ dɔ ,〈名〉本事，办法，门路。,faq3 dau44
【手条子】,【手条子】,soudhiaozy,sɤ diɔ tsɿ ,〈名〉手腕，手段：搿人～真辣,seu33 diau55 tsy21
【手头紧】,【手头紧】,soudhou jin,sɤ dɤ tɕiŋ ,①经济拮据。②抓得紧，不放松：叫伊拉做事体，侬手头要紧点,seu33 deu44 cin34
【做派】,【做派】,zupa,tsu pʰa ,〈名〉行为举止。,tsu33 pha44
【腔势】,【腔势】,°qiansy(°qiangsy),tɕʰia ̃ sɿ ('tɕʰiɑ̃ sɿ ),①〈名〉架势：伊搿副～，像要来寻吼势个。②〈名〉样子，情形：侬现在个～，是要留下来𠲎？是𠲎？,chian55 sy21
【脚力】,【脚力】,jiaklik(jiklik),tɕiᴀʔ liɪʔ (tɕiɪʔ liɪʔ ),〈名〉站稳的基础，实力：凭伊个～完全可以辣此地立足。,ciaq3 liq4
【门路】,【门路】,menlu,məŋ lu ,〈名〉办法，途径，才学。,men22 lu44
【头路】,【头路】,dhoulu,dɤ lu ,①〈名〉头绪：弄了半日天，～也摸勿着。②〈名〉门路：侬篇稿子等我寻着仔～，脱侬发出去。,deu22 lu44
【脚路】,【脚路】,jiaklu(jiklu),tɕiᴀʔ lu (tɕiɪʔ lu ),①〈名〉路径。②〈名〉门路，门道。,ciaq3 lu44
【有路】,【有路】,yhou lu,ɦiɤ lu ,①有办法：借搿两本书，侬～哦？②有后门：寻好职业，侬～哦？,yeu23 lu23
【路子】,【路子】,luzy,lu tsɿ ,①〈名〉门路。②〈名〉来路，底细：伊是啥～侬帮我摸摸清爽。③〈名〉道儿，方法：～勿正。,lu22 tsy44
【歪路子】,【歪路子】,hualuzy,hu a lu tsɿ ,不正规的途径，旁门邪道：大家要认真一些，勿要去学伊拉个～。②愚蠢、糟糕的办法。③出其不意、特别奇怪的想法。,hua55 lu33 tsy21
【路道】,【路道】,ludhao,lu dɔ ,①〈名〉门路：小王有～买紧俏商品。②〈名〉办法，方法：摸找准～，才能做生活。,lu22 dau44
【路数】,【路数】,lusu,lu su ,①〈名〉地方：侬～浪，有寻处奶婶婶哦？②门路，途径，办法。③招数：学两手散打个～。④底细：摸摸清爽来个人个～。,lu22 su44
【路角】,【路角】,lugok,lu koʔ ,①〈名〉旁门道儿。②〈名〉门路。,lu22 koq4
【上路】,【上路】,shang lu,zɑ̃ lu ,〈形〉做事通情达理；够朋友，讲义气：伊搿个人老～个丨伊办事邪气～。,zaon23 lu23
【啥路道】,【啥路道】,sa ludhao,sa lu dɔ ,什么原因，什么意思：侬今朝碰碰发脾气，～？,sa34 lu22 dau44
【门槛】,【门槛】,menke,məŋ kʰᴇ ,①〈名〉计算得失的本领、窍门：搿个人～真精。②比喻标准或条件：搿个大学～高。◇①义项，由英语monkey(猴子)的音译引申而来，据说猴子的模样很精明，有活狲精之称，故“门槛”一般与“精”结合为“门槛精”用，指人的精明。,men22 khe44
【窍门】,【窍门】,qiaomen,tɕʰiɔ məŋ ,窍门,chiau33 men44
【窍槛】,【窍槛】,qiaoke,tɕʰiɔ kʰᴇ ,〈名〉窍门。,chiau33 khe44
【亮点】,【亮点】,liandi(liangdi),lia ̃ ti (liɑ̃ ti ),〈名〉发亮的地方，给人耳目一新或引人注目之处。,lian22 ti44
【花巧】,【花巧】,°hoqiao,ho tɕʰiɔ ,①〈名〉花招：搿个人真有～。②〈名〉不正当男女关系的苗头：搿两个人当中有～。,ho55 chiau21
【翎子】,【翎子】,linzy,liŋ tsɿ ,〈名〉暗示：豁拨抛给侬一个～，看侬接勿接。◇又写作“领子”。,lin22 tsy44
【冷夯头】,【冷夯头】,lanhandhou(langhangdhou),la ̃ ha ̃ dɤ (lɑ̃ hɑ̃ dɤ ),突然的袭击：伊勿要忒神气活现，要拨伊吃两个～。,lan22 han55 deu21
【绕轧】,【绕轧】,niaoghak,ȵiɔ gᴀʔ ,〈名〉事情遇到的障碍：事体碰着～，做勿下去了。,gniau22 gaq4
【绕脚劲】,【绕脚劲】,niao jiakjin(niao jikjin),ȵiɔ tɕiᴀʔ tɕiŋ (ȵiɔ tɕiɪʔ tɕiŋ ),搞名堂：伊根本呒没答应过搿桩事体，侬绕啥个脚劲,gniau23 ciaq3 cin44
【有难过】,【有难过】,yhou negu,ɦiɤ nᴇ ku ,①不舒服。②过不去：伊脱我一直～。,yeu23 ne22 ku44
【轧头】,【轧头】,ghakdhou,gᴀʔ dɤ ,①〈名〉岔儿：搿个人专门寻找人家～。②〈名〉无辜受牵扯：侬做啥拿我拉进去，害我吃～。,gaq1 deu23
【搁头】,【搁头】,ghokdhou,goʔ dɤ ,〈名〉吃的苦头，吃的亏，受到的闷棍：我吃着一记～。,goq1 deu23
【大搁头】,【大搁头】,dhughokdhou,du goʔ dɤ ,〈名〉大的苦头，大的闷棍：今朝我吃着一只～,du22 goq5 deu21
【桥轧】,【桥轧】,jhiaoghak,dʑiɔ gᴀʔ ,①与人心意不和：伊拉两家头互相之间有点～。②事情摆不平：搿桩事体～来～去。,jiau22 gaq4
【落桥】,【落桥】,lokjhiao,loʔ dʑiɔ ,因心地狭窄而为人处世不与人为善，不仗义而作梗、拆台、损人：合作个事体还刚刚开始，伊就自说自话先进账，侬看，伊搿种行为～勿啦？,loq1 jiau23
【把柄】,【把柄】,bobin,po piŋ ,〈名〉真实凭据。,po33 pin44
【小辫子】,【小辫子】,xiaobhizy,ɕiɔ bi tsɿ ,①〈名〉把头发扎成小型的辫子。②〈名〉把柄，一点差错：当心拨伊捉着～。,shiau33 bi55 tsy21
【话把(头)】,【话把(头)】,hhobodhou,ɦo po dɤ ,〈名〉话柄。,gho22 po55 deu21
【话柄】,【话柄】,hhobin,ɦo piŋ ,话柄,gho22 pin44
【浪头】,【浪头】,langdhou,lɑ̃ dɤ ,〈名〉指人的气势：～大来吓煞人丨～大了要死，浪花没个。,laon22 deu44
【连手】,【连手】,lisou,li sɤ ,〈动〉互相联合，串通。,li22 seu44
【犯着伊】,【犯着伊】,fheshakyhi,vᴇ zᴀʔ ɦi ,①侵犯到他：伊觉着我抢了伊个地盘，～了。②说话干涉到他：我讲搿两句话又呒没～,ve22 zaq5 yi21
【意思意思】,【意思意思】,°yisyyisy,i sɿ i sɿ ,①〈动〉略表心意：送点小礼品，～。②〈动〉轻描淡写的表态：我稍微讲脱伊两声，～。,i33 sy55 i33 sy21
【装死腔】,【装死腔】,°zang xiqian(°zang xiqiang),tsɑ̃ ɕi tɕʰia ̃ ('tsɑ̃ ɕi tɕʰiɑ̃ ),①〈动〉装糊涂。②装老实相。,tsaon52 shi33 chian44
【装死】,【装死】,°zang xi,tsɑ̃ ɕi ,〈动〉同“装死腔”。,tsaon52 shi34
【吃牢伊勿放】,【吃牢伊勿放】,qiklaoyhi fhekfang(qiklaoyhi fhakfang),tɕʰiɪʔ lɔ ɦi vəʔ fɑ̃ (tɕʰiɪʔ lɔ ɦi vᴀʔ fɑ̃ ),逮住他不放。,chiq3 lau55 yi21 veq1 faon23
【打过门】,【打过门】,dan gumen(dang gumen),ta ̃ ku məŋ (tɑ̃ ku məŋ ),指巧为掩盖，蒙混过关。,tan34 ku33 men44
【偷巧】,【偷巧】,°tou qiao,’tʰɤ tɕʰiɔ ,〈动〉取巧。,theu52 chiau34
【防一脚】,【防一脚】,fhangyikjiak(fhangyikjik),vɑ̃ iɪʔ tɕiᴀʔ (vɑ̃ iɪʔ tɕiɪʔ ),〈动〉防一手。,vaon22 iq5 ciaq21
【板面孔】,【板面孔】,be mikong,pᴇ miɪʔ oŋ ,〈动〉板着脸。,pe34 mi22 khon44
【巴结】,【巴结】,°bojik,po tɕiɪʔ ,〈动〉趋炎附势，奉承。,po55 ciq21
【讨好】,【讨好】,taohao/tao hao,tʰɔ hɔ /tʰɔ hɔ ,讨好,thau33 hau44
【八怪】,【八怪】,bakgua,pᴀʔ ku a ,〈形〉做事疯狂：搿个人有点～。,paq3 kua44
【作对】,【作对】,zokde/zok de,tsoʔ tᴇ /tsoʔ tᴇ ,作对,tsoq3 te44
【放刁】,【放刁】,fang°diao,fɑ̃ 'tiɔ ,用恶劣手段或态度与人为难。,faon33 tiau44
【铆牢】,【铆牢】,maolao,mɔ lɔ ,〈动〉盯住：伊老是～我，也勿晓得啥意思。,mau22 lau44
【皮厚】,【皮厚】,bhi hhou,bi ɦɤ ,脸皮厚。,bi23 gheu23
【脱线】,【脱线】,tekxi(takxi),tʰəʔ ɕi (tʰᴀʔ ɕi ),不正常：小张今朝有点～了。,theq3 shi44
【横对】,【横对】,°wande(°wangde),ua ̃ tᴇ ('uɑ̃ tᴇ ),对着干，蛮不讲理：勿要脱我～了，照我讲个做勿会错个。,uan55 te21
【当着勿着】,【当着勿着】,°dangshakfhekshak(°dangshakfhakshak),tɑ̃ zᴀʔ vəʔ zᴀʔ ('tɑ̃ zᴀʔ vᴀʔ zᴀʔ ),①应该这样做却做成那样：搿个人叫伊做点事体常常～。②常说不该说的话：伊讲起言话来有点～。,taon55 zaq3 veq3 zaq21
【要好看】,【要好看】,yao haokoe,iɔ hɔ kʰø ,看洋相：今朝伊拉要我好看了，我对付勿了。◇“好看”原指“漂亮”，这里用反语说。,iau34 hau33 khoe44
【出气】,【出气】,cek qi(cak qi),tsʰəʔ tɕʰi (tsʰᴀʔ tɕʰi ),〈动〉发泄怒气。,tsheq5 chi34
【弄松】,【弄松】,longsong,loŋ soŋ ,〈动〉捉弄，欺辱：勿要～小人。,lon55 son21
【惹毛】,【惹毛】,shamao,za mɔ ,惹人恼火。,za22 mau44
【勿客气】,【勿客气】,vekkakqi(vakkakqi),vəʔ kʰᴀʔ tɕʰi (vᴀʔ kʰᴀʔ tɕʰi ),不客气。,veq1 khaq2 chi23
【勿乐开】,【勿乐开】,veklokke(vaklokke),vəʔ loʔ kʰᴇ (vᴀʔ loʔ kʰᴇ ),不得体，不讲义气：伊总归拨人家遭麻烦，真是～。,veq1 loq2 khe23
【斗气】,【斗气】,dou qi,tɤ tɕʰi ,闹别扭。,teu34 chi34
【帮倒忙】,【帮倒忙】,°bang daomang,pɑ̃ tɔ mɑ̃ ,帮忙反而添麻烦。,paon52 tau33 maon44
【惹火】,【惹火】,shahu,za hu ,①惹人发火：勿要去～伊了。②女子漂亮。主要形容好身段：侬看伊个身材，～哦？,za22 hu44
【惹眼】,【惹眼】,shange,zɑ̃ ᴇ ,〈动〉显眼，惹人注目。,za22 nge44
【对嫖】,【对嫖】,debhiao,tᴇ biɔ ,①﹝俚﹞互相挑逗。②﹝俚﹞双方用言语嘲弄对方，使对方难堪。,te33 biau44
【垫脚】,【垫脚】,dhi jiak/dhijiak(dhi jik/dhijik),di tɕiᴀʔ /di tɕiᴀʔ (di tɕiɪʔ /di tɕiɪʔ ),〈动〉被别人利用：写写个剧本，拨伊拉～。,di23 ciaq5
【拨侬一盒水彩笔】,【拨侬一盒水彩笔】,beknong yikhhak sycebik(baknong yikhhak sycebik),pəʔ noŋ iɪʔ ɦᴀʔ sɿ tsʰᴇ piɪʔ (pᴀʔ noŋ iɪʔ ɦᴀʔ sɿ tsʰᴇ piɪʔ ),给你点颜色瞧瞧：侬再硬，～,peq3 non44 iq3 ghaq4 sy33 tshe55 piq21
【开火】,【开火】,°ke hu,kʰᴇ hu ,〈动〉喻开始打架、吵架等。,khe52 hu34
【对开】,【对开】,deke,təʔ ᴇ ,①〈动〉一对一较量打架：“文革”个辰光，马路浪～个现象常常看到，现在已经老少老少了。②〈动〉对分：一块火腿～。,te33 khe44
【对撞】,【对撞】,deshang,tᴇ zɑ̃ ,①〈动〉说话时互相激争。②〈动〉两辆车面对撞上。,te33 zaon44
【对证】,【对证】,dezen,tᴇ tsəŋ ,〈动〉当面核对。,te33 tsen44
【讨骂】,【讨骂】,tao mo,tʰɔ mo ,〈动〉招骂：搿两人自家跑得来～。,thau34 mo23
【单挑】,【单挑】,°detiao,tᴇ tʰiɔ ,①〈动〉一对一决斗：侬勿要介嚣张，有本事阿拉上机～。②〈动〉独自承担：搿个生活我～了。,te55 thiau21
【走人】,【走人】,zou nin,tsɤ ȵiŋ ,人离开。,tseu34 gnin23
【远开点】,【远开点】,yhuoekedi(yhukedi),ɦyø kʰᴇ ti (ɦy kʰᴇ ti ),离开点；相隔远点。,yoe22 khe55 ti21
【跑路】,【跑路】,bhao lu,bɔ lu ,〈动〉离开，走人。,bau23 lu23
【忌一脚】,【忌一脚】,jhiyikjiak(jhiyikjik),dʑi iɪʔ tɕiᴀʔ (dʑi iɪʔ tɕiɪʔ ),对某人的长处有所畏惧：伊各方面侪比我厉害，我对伊要～。,ji22 iq5 ciaq21
【装腔】,【装腔】,°zang °qian(°zang °qiang),tsɑ̃ 'tɕʰia ̃ ('tsɑ̃ 'tɕʰiɑ̃ ),〈动〉装出一副样子来。,tsaon52 chian52
【让我see see】,【让我see see】,niangngu °xixi,ȵiɑ̃ ŋu 'ɕi ɕi ,让我看看：啥物事介灵啊，～。,gnian22 ngu44 shi55 shi21
【靠托】,【靠托】,kao tok,kʰɔ tʰoʔ ,①〈动〉依靠：我一个人勿来看，只好～侬。②〈动〉拜托：搿桩事体一定要～辣侬身浪了。,khau34 thoq5
【拍板】,【拍板】,pakbe/pak be,pʰᴀʔ pᴇ /pʰᴀʔ pᴇ ,〈动〉做出决定：搿个方案，今朝已经～了,phaq3 pe44
【侬勿要讲】,【侬勿要讲】,nong fhekyao gang(nong fhakyao gang),noŋ vəʔ iɔ kɑ̃ (noŋ vᴀʔ iɔ kɑ̃ ),那是肯定的。强调下一句话是事实：～，伊长得越来越漂亮了。,non23 veq1 iau23 kaon34
【事体】,【事体】,shyti,zɿ tʰi ,〈名〉事情。,zy22 thi44
【闲事】,【闲事】,hheshy,ɦᴇ zɿ ,①〈名〉不属自己管的事，与己无关的事。②无关紧要的事。,ghe22 zy44
【一个K司】,【一个K司】,yikghek °kesy(yikhhak °kesy),iɪʔ gəʔ  'kʰᴇ sɿ (iɪʔ ɦᴀʔ ’kʰᴇ sɿ ),一件小事：勿要紧，～，我会脱侬做好个◇K司，英语case 的音译。,iq3 geq4 khe55 sy21
【小case】,【小case】,xiaokesy,ɕiɔ kʰᴇ sɿ ,小事一桩：喔，～，交拨我好了。,shiau33 khe55 sy21
【方向】,【方向】,°fangxiang,fɑ̃ ɕiɑ̃ ,①〈名〉目标：今朝夜里出去，有勿有～？②〈名〉头绪：搿种论文真难做，我～也呒没。③〈名〉特指恋爱目标：最近阿王有～了。,faon55 shian21
【来去】,【来去】,leqi,lᴇ tɕʰi ,①〈动〉来往：我脱伊已经常庄勿～了。②一个来回：到七宝去～要三个钟头。③交往：～总归要送点礼。,le22 chi44
【记认】,【记认】,°jinin,tɕiŋ iŋ ,〈名〉记号，标记：每走一段路，我就做个～，让后来者勿走错路。,ci33 gnin44
【势头】,【势头】,sydhou,sɿ dɤ ,〈名〉情势：看看～勿对就溜走。,sy55 deu21
【望头】,【望头】,mangdhou,mɑ̃ dɤ ,〈名〉盼头：爷娘盼儿子长大到十八岁，觉着有～了。,maon22 deu44
【用场】,【用场】,yhongshan(yhongshang),ɦioŋ za ̃ (ɦioŋ zɑ̃ ),〈名〉用处，本领：侬搿个人真是呒～。,yon22 zan44
【用头】,【用头】,yhongdhou(yhongdhou),ɦioŋ dɤ (ɦioŋ dɤ ),〈名〉用处：搿眼旧绒线已经呒啥～了。,yon22 deu44
【来路】,【来路】,lelu,lᴇ lu ,①〈名〉来的路。②〈名〉出处：我勿晓得搿只商品个～。,le22 lu44
【落势】,【落势】,loksy,loʔ sɿ ,〈动〉处境难：伊拉正是辣辣～个辰光。,loq1 sy23
【接济】,【接济】,jikji,tɕiɪʔ tɕi ,〈动〉援助。,ciq3 ci44
【兴头】,【兴头】,xindhou,ɕiŋ dɤ ,〈名〉因高兴或感兴趣而产生的劲头：讲到～浪，忘记了吃饭辰光。,shin55 deu21
【要紧关子】,【要紧关子】,yaojinguezy,iɔ tɕiŋ kuᴇ tsɿ ,紧要的关节眼。,iau33 cin55 kue33 tsy21
【出手】,【出手】,cek sou(cak sou),tsʰəʔ sɤ (tsʰᴀʔ sɤ ),①〈动〉伸出手。②〈动〉插手。③〈动〉用钱。④卖出货。,tsheq5 seu34
【打顿】,【打顿】,danden(dangden),ta ̃ təŋ (tɑ̃ təŋ ),〈动〉停下来。,tan33 ten44
【跟进】,【跟进】,°genjin,’kəŋ tɕiŋ ,〈动〉紧跟某人做某事：伊买搿只股，我也～。,ken55 cin21
【生心】,【生心】,°san°xin,sa ̃ 'ɕiŋ ,①〈动〉留心。②〈动〉引起警惕。,san55 shin21
【自顾自】,【自顾自】,shygushy,zɿ ku zɿ ,①自己管自己：侬勿安去插一脚别人个事体，侬只要～就好了。②擅自：趁别人勿辣海，伊～拿家生搬走了。,zy22 ku55 zy21
【强强联手】,【强强联手】,jhianjhian lisou(jhiangjhiang lisou),dʑia ̃ dʑia ̃ li sɤ (dʑiɑ̃ dʑiɑ̃ li sɤ ),有实力的组织、事物联手。,jian22 jian44 li22 seu44
【三级跳】,【三级跳】,°sejiktiao,sᴇ tɕiɪʔ tʰiɔ ,一下有很多进步：侬个恋爱经验～了,se55 ciq3 thiau21
【得法】,【得法】,dekfak(dakfak),təʔ fᴀʔ (tᴀʔ fᴀʔ ),①〈形〉合适。②〈动〉找到正确方法。,teq3 faq4
【得势】,【得势】,deksy(daksy),təʔ sɿ (tᴀʔ sɿ ),①〈动〉占优势(贬义)。②获得权势。,teq3 sy44
【候进】,【候进】,hhoujin,ɦɤ tɕiŋ ,〈动〉正中下怀，趁机得逞：伊搿笔生意勿做，我正好～。,gheu22 cin44
【做大】,【做大】,zu dhu,tsu du ,把企业等的规模影响搞大：现在个老板侪想拿自家个企业～，但是阿里搭有介轻松啊,tsu34 du23
【出彩】,【出彩】,cek ce(cak ce),tsʰəʔ tsʰᴇ (tsʰᴀʔ tsʰᴇ ),诙谐、搞笑的东西：前一抢蛮～个还有上海话八级试题，阿拉一头做一头笑得坍下来。,tsheq3 tshe44
【罪孽】,【罪孽】,shoenik,zø ȵiɪʔ ,〈名〉应遭报应的罪恶。,zoe22 gniq4
【人命官司】,【人命官司】,ninminguoesy(ninmingoesy),ȵiŋ miŋ kuø sɿ (ȵiŋ miŋ kø sɿ ),〈名〉人命案子。,gnin22 min55 kuoe33 sy21
【下风官司】,【下风官司】,hhofongguoesy(hhofonggoesy),ɦo foŋ kuø sɿ (ɦo foŋ kø sɿ ),打不赢的官司。,gho22 fon55 kuoe33 sy21
【关侬啥(事)体】,【关侬啥(事)体】,°guenong sati/°guenong sashyti,kuəŋ oŋ sa tʰi /'kuəŋ oŋ sa zɿ tʰi ,管你什么事。表示与你无关。,kue55 non21 sa33 zy55 thi21
【拼勿得】,【拼勿得】,°pinfhekdek(°pinfhakdak),’pʰiŋ vəʔ təʔ ('pʰiŋ vᴀʔ tᴀʔ ),舍不得。,phin55 veq3 teq21
【作梗】,【作梗】,zokgan(zokgang),tsoʔ ka ̃ (tsoʔ kɑ̃ ),刁难，捣鬼，做事情遇阻。,tsoq3 kan44
【挑挑伊】,【挑挑伊】,°tiaotiaoyhi,tʰiɔ tʰiɔ ɦi ,让他得好处，占便宜：搿桩赚钱票个事体，是我～去做的。,thiau55 thiau33 yi21
【得势得法】,【得势得法】,deksy dekfak(daksy dakfak),təʔ sɿ təʔ fᴀʔ (tᴀʔ sɿ tᴀʔ fᴀʔ ),得意，走运，顺利。,teq3 sy55 teq21 faq5
【瞎搞】,【瞎搞】,hakghao,hᴀʔ gɔ ,没想清楚，乱搞一气。,haq3 gau44
【乌搞】,【乌搞】,°wughao,u gɔ ,〈名〉乱搞，胡搅：好好叫个事体，勿许侬～弄坏脱。,u55 gau21
【亏待】,【亏待】,°kuedhe,’kʰuᴇ dᴇ ,〈动〉对人不尽心，不厚道：今朝～了老张。,khue55 de21
【待亏】,【待亏】,dhekue,dəʔ uᴇ ,〈动〉对待人家使人受亏。,de22 khue44
